"date","fips","relative_change_feb","ratio_travelers"
"2020-06-18","53045",-0.0527,0.20012
"2020-06-19","53045",-0.06332,0.19237
"2020-06-20","53045",-0.02337,0.23188
"2020-06-21","53045",0.04164,0.23414
"2020-06-22","53045",-0.02278,0.20034
"2020-06-23","53045",0.00736,0.19532
"2020-06-24","53045",-0.07462,0.20576
"2020-06-25","53045",0.00509,0.19329
"2020-06-26","53045",-0.04624,0.20417
"2020-06-27","53045",-0.00661,0.2346
"2020-06-28","53045",0.06261,0.24632
"2020-06-29","53045",-0.06412,0.21766
"2020-06-30","53045",-0.05279,0.22034
"2020-07-01","53045",-0.02828,0.18663
"2020-07-02","53045",-0.01243,0.19216
"2020-07-03","53045",-0.10801,0.18493
"2020-07-04","53045",-0.11444,0.22076
"2020-07-05","53045",0.15422,0.21164
"2020-07-06","53045",-0.01388,0.19494
"2020-07-07","53045",-0.02874,0.19763
"2020-07-08","53045",-0.06675,0.20273
"2020-07-09","53045",-0.03694,0.2072
"2020-07-10","53045",-0.05954,0.19375
"2020-07-11","53045",0.01432,0.24156
"2020-07-12","53045",0.05919,0.24866
"2020-07-13","53045",0.00431,0.2037
"2020-07-14","53045",-0.04715,0.2011
"2020-07-15","53045",-0.08129,0.19025
"2020-07-16","53045",-0.0409,0.21024
"2020-07-17","53045",-0.06526,0.19173
"2020-07-18","53045",0.02872,0.2169
"2020-07-19","53045",0.16984,0.22295
"2020-07-20","53045",-0.00785,0.1946
"2020-07-21","53045",-0.01984,0.20392
"2020-07-22","53045",-0.05808,0.20634
"2020-07-23","53045",-0.06922,0.20185
"2020-07-24","53045",-0.04725,0.1921
"2020-07-25","53045",0.01011,0.21445
"2020-07-26","53045",0.14997,0.23777
"2020-07-27","53045",-0.01605,0.20713
"2020-07-28","53045",-0.06149,0.21209
"2020-07-29","53045",-0.06651,0.20203
"2020-07-30","53045",-0.05814,0.2018
"2020-07-31","53045",-0.05513,0.19599
"2020-08-01","53045",0.01878,0.22394
"2020-08-02","53045",0.13584,0.23682
"2020-08-03","53045",0.00372,0.19884
"2020-08-04","53045",-0.00405,0.19385
"2020-08-05","53045",-0.02947,0.19771
"2020-08-06","53045",-0.08541,0.20433
"2020-08-07","53045",-0.05013,0.18233
"2020-08-08","53045",0.01877,0.22338
"2020-08-09","53045",0.10406,0.24299
"2020-08-10","53045",0.00748,0.20959
"2020-08-11","53045",-0.01227,0.2045
"2020-08-12","53045",-0.07852,0.22095
"2020-08-13","53045",-0.04653,0.21165
"2020-08-14","53045",-0.03321,0.19277
"2020-08-15","53045",0.04677,0.22091
"2020-08-16","53045",0.13408,0.24633
"2020-08-17","53045",-0.02756,0.20968
"2020-08-18","53045",-0.03601,0.20723
"2020-08-19","53045",-0.05761,0.1963
"2020-08-20","53045",-0.06363,0.20923
"2020-08-21","53045",-0.08152,0.20946
"2020-08-22","53045",-0.03082,0.23482
"2020-08-23","53045",0.12488,0.24218
"2020-08-24","53045",-0.00113,0.21066
"2020-08-25","53045",-0.01783,0.21596
"2020-08-26","53045",-0.06344,0.19937
"2020-08-27","53045",-0.01902,0.20001
"2020-08-28","53045",-0.06153,0.18736
"2020-08-29","53045",0.01889,0.21593
"2020-08-30","53045",0.09948,0.24842
"2020-08-31","53045",-0.0068,0.22181
"2020-09-01","53045",0.05494,0.1974
"2020-09-02","53045",-0.06562,0.20111
"2020-09-03","53045",-0.02586,0.18151
"2020-09-04","53045",-0.08007,0.18935
"2020-09-05","53045",-0.00749,0.22678
"2020-09-06","53045",0.05443,0.23351
"2020-09-07","53045",-0.07805,0.24299
"2020-09-08","53045",0.0086,0.19164
"2020-09-09","53045",-0.07294,0.19302
"2020-09-10","53045",-0.05673,0.18444
"2020-09-11","53045",-0.13277,0.21057
"2020-09-12","53045",-0.11035,0.25857
"2020-09-13","53045",-0.1091,0.28213
"2020-09-14","53045",-0.08976,0.22054
"2020-09-15","53045",-0.13532,0.22939
"2020-09-16","53045",-0.15234,0.2179
"2020-09-17","53045",-0.12104,0.21874
"2020-09-18","53045",-0.12133,0.20233
"2020-09-19","53045",-0.05,0.2442
"2020-09-20","53045",0.02112,0.25474
"2020-09-21","53045",-0.08041,0.21611
"2020-09-22","53045",-0.04677,0.20808
"2020-09-23","53045",-0.15572,0.24316
"2020-09-24","53045",-0.11994,0.22621
"2020-09-25","53045",-0.16093,0.21636
"2020-09-26","53045",-0.0684,0.23609
"2020-09-27","53045",-0.02136,0.27174
"2020-09-28","53045",-0.07703,0.21833
"2020-09-29","53045",-0.0624,0.21582
"2020-09-30","53045",-0.10052,0.19539
"2020-10-01","53045",-0.08904,0.2009
"2020-10-02","53045",-0.085,0.19377
"2020-10-03","53045",-0.05051,0.23001
"2020-10-04","53045",-0.03326,0.26272
"2020-10-05","53045",-0.05674,0.20314
"2020-10-06","53045",-0.05021,0.21638
"2020-10-07","53045",-0.10878,0.21228
"2020-10-08","53045",-0.10627,0.21122
"2020-10-09","53045",-0.14107,0.21605
"2020-10-10","53045",-0.10016,0.27792
"2020-10-11","53045",-0.10658,0.29776
"2020-10-12","53045",-0.14015,0.23272
"2020-10-13","53045",-0.11009,0.23999
"2020-10-14","53045",-0.12549,0.22818
"2020-10-15","53045",-0.09445,0.20896
"2020-10-16","53045",-0.11648,0.21251
"2020-10-17","53045",-0.02425,0.2495
"2020-10-18","53045",-0.0443,0.27393
"2020-10-19","53045",-0.11833,0.21705
"2020-10-20","53045",-0.04721,0.21939
"2020-10-21","53045",-0.11437,0.20086
"2020-10-22","53045",-0.12141,0.22875
"2020-10-23","53045",-0.16515,0.22768
"2020-10-24","53045",-0.05777,0.26238
"2020-10-25","53045",-0.01948,0.27364
"2020-10-26","53045",-0.12652,0.2136
"2020-10-27","53045",-0.12404,0.22659
"2020-10-28","53045",-0.14247,0.21103
"2020-10-29","53045",-0.13721,0.21986
"2020-10-30","53045",-0.13531,0.20428
"2020-10-31","53045",-0.06196,0.21537
"2020-11-01","53045",-0.04807,0.26775
"2020-11-02","53045",-0.10082,0.21998
"2020-11-03","53045",-0.12714,0.23817
"2020-11-04","53045",-0.19086,0.24199
"2020-11-05","53045",-0.19102,0.22025
"2020-11-06","53045",-0.16582,0.21485
"2020-11-07","53045",-0.11939,0.25575
"2020-11-08","53045",-0.10477,0.28788
"2020-11-09","53045",-0.14063,0.24134
"2020-11-10","53045",-0.11453,0.22561
"2020-11-11","53045",-0.17836,0.23628
"2020-11-12","53045",-0.19309,0.24675
"2020-11-13","53045",-0.20205,0.22637
"2020-11-14","53045",-0.1221,0.26911
"2020-11-15","53045",-0.16473,0.28583
"2020-11-16","53045",-0.18797,0.24671
"2020-11-17","53045",-0.21491,0.26497
"2020-11-18","53045",-0.20463,0.23831
"2020-11-19","53045",-0.20164,0.23883
"2020-11-20","53045",-0.26459,0.24887
"2020-11-21","53045",-0.12773,0.28039
"2020-11-22","53045",-0.16731,0.31461
"2020-11-23","53045",-0.18519,0.25227
"2020-11-24","53045",-0.16054,0.24672
"2020-11-25","53045",-0.15211,0.22614
"2020-11-26","53045",-0.4522,0.33382
"2020-11-27","53045",-0.27698,0.25286
"2020-11-28","53045",-0.19761,0.29356
"2020-11-29","53045",-0.18822,0.31635
"2020-11-30","53045",-0.14294,0.24274
"2020-12-01","53045",-0.08629,0.20885
"2020-12-02","53045",-0.1859,0.23159
"2020-12-03","53045",-0.14496,0.23106
"2020-12-04","53045",-0.18133,0.21425
"2020-12-05","53045",-0.0949,0.2559
"2020-12-06","53045",-0.11127,0.29544
"2020-12-07","53045",-0.15164,0.22992
"2020-12-08","53045",-0.16372,0.23586
"2020-12-09","53045",-0.18027,0.2329
"2020-12-10","53045",-0.18244,0.23067
"2020-12-11","53045",-0.19636,0.21761
"2020-12-12","53045",-0.10829,0.27559
"2020-12-13","53045",-0.18838,0.32935
"2020-12-14","53045",-0.1765,0.23599
"2020-12-15","53045",-0.121,0.23079
"2020-12-16","53045",-0.19663,0.25065
"2020-03-01","53047",0.15322,0.20326
"2020-03-02","53047",0.0212,0.15137
"2020-03-03","53047",0.09214,0.1268
"2020-03-04","53047",0.06211,0.15295
"2020-03-05","53047",0.05876,0.1548
"2020-03-06","53047",-0.06288,0.14825
"2020-03-07","53047",-0.05283,0.20635
"2020-03-08","53047",0.13854,0.21673
"2020-03-09","53047",0.0307,0.16178
"2020-03-10","53047",0.02218,0.15156
"2020-03-11","53047",-0.00177,0.16007
"2020-03-12","53047",0.00769,0.15305
"2020-03-13","53047",-0.11572,0.17684
"2020-03-14","53047",-0.19097,0.24223
"2020-03-15","53047",-0.08912,0.2653
"2020-03-16","53047",-0.08127,0.18197
"2020-03-17","53047",-0.13192,0.20866
"2020-03-18","53047",-0.11575,0.21076
"2020-03-19","53047",-0.09889,0.21278
"2020-03-20","53047",-0.15887,0.1897
"2020-03-21","53047",-0.11894,0.24182
"2020-03-22","53047",-0.12619,0.28099
"2020-03-23","53047",-0.07553,0.20482
"2020-03-24","53047",-0.18153,0.2217
"2020-03-25","53047",-0.19711,0.22965
"2020-03-26","53047",-0.22608,0.24079
"2020-03-27","53047",-0.24959,0.23286
"2020-03-28","53047",-0.31444,0.29351
"2020-03-29","53047",-0.29472,0.31138
"2020-03-30","53047",-0.30344,0.25878
"2020-03-31","53047",-0.25849,0.24269
"2020-04-01","53047",-0.18814,0.21682
"2020-04-02","53047",-0.21894,0.24441
"2020-04-03","53047",-0.28019,0.24723
"2020-04-04","53047",-0.31745,0.26441
"2020-04-05","53047",-0.25402,0.31023
"2020-04-06","53047",-0.21645,0.24867
"2020-04-07","53047",-0.19537,0.22244
"2020-04-08","53047",-0.18811,0.24772
"2020-04-09","53047",-0.22573,0.23015
"2020-04-10","53047",-0.23111,0.23443
"2020-04-11","53047",-0.26399,0.28606
"2020-04-12","53047",-0.23585,0.30022
"2020-04-13","53047",-0.22475,0.22513
"2020-04-14","53047",-0.23631,0.25514
"2020-04-15","53047",-0.17125,0.23065
"2020-04-16","53047",-0.1164,0.22089
"2020-04-17","53047",-0.19633,0.22356
"2020-04-18","53047",-0.17637,0.25661
"2020-04-19","53047",-0.11192,0.28293
"2020-04-20","53047",-0.10565,0.21558
"2020-04-21","53047",-0.1668,0.21107
"2020-04-22","53047",-0.15587,0.23662
"2020-04-23","53047",-0.16681,0.22075
"2020-04-24","53047",-0.15715,0.21646
"2020-04-25","53047",-0.19416,0.26082
"2020-04-26","53047",-0.15963,0.27951
"2020-04-27","53047",-0.06509,0.22459
"2020-04-28","53047",-0.14078,0.22281
"2020-04-29","53047",-0.125,0.21944
"2020-04-30","53047",-0.08897,0.20435
"2020-05-01","53047",-0.10302,0.19494
"2020-05-02","53047",-0.10752,0.2328
"2020-05-03","53047",-0.06224,0.25135
"2020-05-04","53047",-0.07646,0.20112
"2020-05-05","53047",-0.05699,0.1947
"2020-05-06","53047",-0.09422,0.23291
"2020-05-07","53047",-0.03343,0.19737
"2020-05-08","53047",-0.07602,0.17338
"2020-05-09","53047",-0.00416,0.21699
"2020-05-10","53047",0.12735,0.22383
"2020-05-11","53047",-0.03208,0.20124
"2020-05-12","53047",-0.11152,0.22495
"2020-05-13","53047",-0.04173,0.19278
"2020-05-14","53047",-0.05762,0.21054
"2020-05-15","53047",-0.08972,0.18769
"2020-05-16","53047",0.08345,0.21846
"2020-05-17","53047",0.00952,0.27366
"2020-05-18","53047",-0.04781,0.22169
"2020-05-19","53047",-0.04655,0.19269
"2020-05-20","53047",-0.04262,0.20645
"2020-05-21","53047",0.01645,0.19728
"2020-05-22","53047",-0.0155,0.18162
"2020-05-23","53047",0.00548,0.20638
"2020-05-24","53047",0.11385,0.22976
"2020-05-25","53047",0.04566,0.2336
"2020-05-26","53047",0.00554,0.19935
"2020-05-27","53047",-0.0496,0.19179
"2020-05-28","53047",-0.00975,0.20439
"2020-05-29","53047",-0.03277,0.18236
"2020-05-30","53047",0.00468,0.22789
"2020-05-31","53047",-0.03057,0.25147
"2020-06-01","53047",0.11293,0.17603
"2020-06-02","53047",0.00974,0.19151
"2020-06-03","53047",0.04052,0.18409
"2020-06-04","53047",0.06588,0.17608
"2020-06-05","53047",0.00548,0.15465
"2020-06-06","53047",0.03248,0.20487
"2020-06-07","53047",0.13253,0.21705
"2020-06-08","53047",0.04133,0.17592
"2020-06-09","53047",-0.00198,0.18653
"2020-06-10","53047",0.0202,0.17506
"2020-06-11","53047",0.03805,0.16388
"2020-06-12","53047",-0.00868,0.17566
"2020-06-13","53047",-0.0367,0.20065
"2020-06-14","53047",0.14371,0.22779
"2020-06-15","53047",0.00464,0.18235
"2020-06-16","53047",-0.00579,0.18786
"2020-06-17","53047",0.06772,0.17385
"2020-06-18","53047",0.07736,0.16299
"2020-06-19","53047",0.03912,0.16425
"2020-06-20","53047",0.10552,0.19191
"2020-06-21","53047",0.35162,0.18954
"2020-06-22","53047",0.04899,0.16518
"2020-06-23","53047",0.04103,0.17689
"2020-06-24","53047",0.04203,0.1767
"2020-06-25","53047",0.07768,0.15942
"2020-06-26","53047",-0.02451,0.17052
"2020-06-27","53047",0.02647,0.17699
"2020-06-28","53047",0.12132,0.20603
"2020-06-29","53047",0.01379,0.17478
"2020-06-30","53047",0.01823,0.18367
"2020-07-01","53047",0.01888,0.16329
"2020-07-02","53047",0.04317,0.16754
"2020-07-03","53047",0.02917,0.15534
"2020-07-04","53047",0.04362,0.16854
"2020-07-05","53047",0.30317,0.18406
"2020-07-06","53047",0.00958,0.18265
"2020-07-07","53047",-0.00549,0.1887
"2020-07-08","53047",0.03827,0.17819
"2020-07-09","53047",0.01584,0.18076
"2020-07-10","53047",0.02027,0.1564
"2020-07-11","53047",0.06806,0.17268
"2020-07-12","53047",0.23802,0.20193
"2020-07-13","53047",-0.01048,0.17437
"2020-07-14","53047",0.00678,0.17431
"2020-07-15","53047",0.00757,0.1723
"2020-07-16","53047",-0.01489,0.18003
"2020-07-17","53047",-0.01483,0.15661
"2020-07-18","53047",0.11508,0.16535
"2020-07-19","53047",0.29166,0.20965
"2020-07-20","53047",-0.00277,0.18609
"2020-07-21","53047",0.02257,0.1859
"2020-07-22","53047",0.04508,0.18454
"2020-07-23","53047",0.03075,0.1929
"2020-07-24","53047",-0.03275,0.1569
"2020-07-25","53047",0.04525,0.20637
"2020-07-26","53047",0.28473,0.21258
"2020-07-27","53047",0.01821,0.19816
"2020-07-28","53047",-4e-04,0.1973
"2020-07-29","53047",0.05354,0.19509
"2020-07-30","53047",0.00879,0.18081
"2020-07-31","53047",-0.0075,0.16809
"2020-08-01","53047",0.12144,0.19142
"2020-08-02","53047",0.27595,0.21753
"2020-08-03","53047",0.0878,0.1615
"2020-08-04","53047",0.04434,0.16543
"2020-08-05","53047",0.09915,0.18955
"2020-08-06","53047",0.05996,0.1805
"2020-08-07","53047",-0.03242,0.17849
"2020-08-08","53047",0.049,0.19216
"2020-08-09","53047",0.30939,0.20829
"2020-08-10","53047",0.02077,0.19005
"2020-08-11","53047",0.0012,0.18259
"2020-08-12","53047",0.0522,0.17731
"2020-08-13","53047",0.07748,0.17219
"2020-08-14","53047",0.04684,0.15942
"2020-08-15","53047",0.17121,0.16774
"2020-08-16","53047",0.24443,0.21523
"2020-08-17","53047",0.05778,0.18805
"2020-08-18","53047",0.0368,0.20075
"2020-08-19","53047",0.07797,0.18325
"2020-08-20","53047",0.00019,0.17719
"2020-08-21","53047",0.04976,0.16539
"2020-08-22","53047",0.07778,0.19551
"2020-08-23","53047",0.2732,0.21162
"2020-08-24","53047",0.06461,0.17235
"2020-08-25","53047",0.03412,0.17892
"2020-08-26","53047",0.07718,0.17366
"2020-08-27","53047",0.05743,0.18789
"2020-08-28","53047",-0.02008,0.16596
"2020-08-29","53047",0.06168,0.1895
"2020-08-30","53047",0.27891,0.20953
"2020-08-31","53047",0.02218,0.17393
"2020-09-01","53047",0.08899,0.16879
"2020-09-02","53047",0.02193,0.16822
"2020-09-03","53047",0.07416,0.14781
"2020-09-04","53047",0.02687,0.15413
"2020-09-05","53047",0.0479,0.1891
"2020-09-06","53047",0.13903,0.20019
"2020-09-07","53047",0.24078,0.16491
"2020-09-08","53047",0.18079,0.1544
"2020-09-09","53047",-0.0435,0.1856
"2020-09-10","53047",-0.02396,0.17453
"2020-09-11","53047",-0.07139,0.16998
"2020-09-12","53047",-0.03489,0.17362
"2020-09-13","53047",0.09537,0.22267
"2020-09-14","53047",-0.05517,0.19029
"2020-09-15","53047",-0.04893,0.18713
"2020-09-16","53047",0.00253,0.17615
"2020-09-17","53047",-0.08133,0.17917
"2020-09-18","53047",-0.06625,0.17182
"2020-09-19","53047",-0.01312,0.19573
"2020-09-20","53047",0.1366,0.21748
"2020-09-21","53047",-0.02458,0.17581
"2020-09-22","53047",-0.01942,0.18036
"2020-09-23","53047",-0.05255,0.17743
"2020-09-24","53047",-0.03989,0.15804
"2020-09-25","53047",-0.02999,0.15995
"2020-09-26","53047",-0.00955,0.18565
"2020-09-27","53047",0.11438,0.20188
"2020-09-28","53047",-0.00786,0.18359
"2020-09-29","53047",0.03899,0.17335
"2020-09-30","53047",-0.00769,0.17526
"2020-10-01","53047",0.00889,0.15437
"2020-10-02","53047",-0.0292,0.15299
"2020-10-03","53047",0.07802,0.1736
"2020-10-04","53047",0.18804,0.20918
"2020-10-05","53047",-0.04039,0.17688
"2020-10-06","53047",-0.04234,0.15665
"2020-10-07","53047",-0.05211,0.16972
"2020-10-08","53047",-0.03282,0.15609
"2020-10-09","53047",0.00471,0.16385
"2020-10-10","53047",0.00144,0.20555
"2020-10-11","53047",0.09406,0.21022
"2020-10-12","53047",-0.0486,0.1887
"2020-10-13","53047",-0.03536,0.20806
"2020-10-14","53047",-0.04662,0.15977
"2020-10-15","53047",0.02373,0.17602
"2020-10-16","53047",-0.05222,0.16043
"2020-10-17","53047",0.0267,0.2112
"2020-10-18","53047",0.22072,0.22079
"2020-10-19","53047",0.01757,0.1713
"2020-10-20","53047",-0.00643,0.1704
"2020-10-21","53047",-0.03629,0.18844
"2020-10-22","53047",0.02031,0.17634
"2020-10-23","53047",-0.08243,0.21015
"2020-10-24","53047",-0.01102,0.22973
"2020-10-25","53047",0.09324,0.25106
"2020-10-26","53047",0.00758,0.21127
"2020-10-27","53047",-0.02191,0.22843
"2020-10-28","53047",-0.05629,0.188
"2020-10-29","53047",-0.03591,0.19363
"2020-10-30","53047",-0.09754,0.16812
"2020-10-31","53047",-0.00757,0.19186
"2020-11-01","53047",-0.04282,0.24924
"2020-11-02","53047",-0.09255,0.19398
"2020-11-03","53047",-0.03993,0.18883
"2020-11-04","53047",-0.04548,0.20362
"2020-11-05","53047",-0.03279,0.19209
"2020-11-06","53047",-0.0438,0.16718
"2020-11-07","53047",-0.00887,0.20594
"2020-11-08","53047",-0.0369,0.25835
"2020-11-09","53047",-0.13827,0.20967
"2020-11-10","53047",-0.07068,0.2088
"2020-11-11","53047",-0.15277,0.20924
"2020-11-12","53047",-0.07632,0.18571
"2020-11-13","53047",-0.1817,0.21428
"2020-11-14","53047",-0.13418,0.24678
"2020-11-15","53047",-0.09977,0.2766
"2020-11-16","53047",-0.10456,0.22053
"2020-11-17","53047",-0.17462,0.22237
"2020-11-18","53047",-0.14781,0.25337
"2020-11-19","53047",-0.10086,0.22064
"2020-11-20","53047",-0.1556,0.20782
"2020-11-21","53047",-0.13502,0.25565
"2020-11-22","53047",-0.15063,0.28765
"2020-11-23","53047",-0.12499,0.20629
"2020-11-24","53047",-0.10299,0.21091
"2020-11-25","53047",0.02759,0.21701
"2020-11-26","53047",-0.36087,0.30103
"2020-11-27","53047",-0.24286,0.25459
"2020-11-28","53047",-0.1829,0.26796
"2020-11-29","53047",-0.04853,0.2943
"2020-11-30","53047",-0.19058,0.23676
"2020-12-01","53047",-0.09305,0.21474
"2020-12-02","53047",-0.08467,0.23759
"2020-12-03","53047",-0.09278,0.19835
"2020-12-04","53047",-0.06901,0.19547
"2020-12-05","53047",-0.18361,0.24806
"2020-12-06","53047",-0.11503,0.27879
"2020-12-07","53047",-0.07513,0.20505
"2020-12-08","53047",-0.11943,0.23175
"2020-12-09","53047",-0.15365,0.22829
"2020-12-10","53047",-0.13119,0.2196
"2020-12-11","53047",-0.16425,0.23944
"2020-12-12","53047",-0.15347,0.26112
"2020-12-13","53047",-0.20059,0.33483
"2020-12-14","53047",-0.11477,0.23533
"2020-12-15","53047",-0.11847,0.22579
"2020-12-16","53047",-0.09831,0.23601
"2020-03-01","53049",0.26428,0.2196
"2020-03-02","53049",0.03815,0.21646
"2020-03-03","53049",0.11726,0.20569
"2020-03-04","53049",0.05079,0.17381
"2020-03-05","53049",-0.01367,0.20631
"2020-03-06","53049",-0.03572,0.21201
"2020-03-07","53049",0.02807,0.2186
"2020-03-08","53049",0.12532,0.23419
"2020-03-09","53049",0.14106,0.1887
"2020-03-10","53049",0.06762,0.19419
"2020-03-11","53049",0.06813,0.17681
"2020-03-12","53049",0.06093,0.19151
"2020-03-13","53049",-0.03003,0.18404
"2020-03-14","53049",-0.11578,0.25318
"2020-03-15","53049",0.00048,0.26107
"2020-03-16","53049",-0.02441,0.21564
"2020-03-17","53049",-0.08672,0.25076
"2020-03-18","53049",-0.10825,0.23583
"2020-03-19","53049",-0.10365,0.24512
"2020-03-20","53049",-0.10193,0.24773
"2020-03-21","53049",-0.20145,0.31472
"2020-03-22","53049",-0.1627,0.3449
"2020-03-23","53049",-0.25674,0.29725
"2020-03-24","53049",-0.31572,0.31823
"2020-03-25","53049",-0.30608,0.29774
"2020-03-26","53049",-0.39843,0.34837
"2020-03-27","53049",-0.43124,0.35112
"2020-03-28","53049",-0.37529,0.38177
"2020-03-29","53049",-0.40589,0.3885
"2020-03-30","53049",-0.37311,0.35226
"2020-03-31","53049",-0.33189,0.34179
"2020-04-01","53049",-0.24018,0.29307
"2020-04-02","53049",-0.21051,0.29463
"2020-04-03","53049",-0.25364,0.28623
"2020-04-04","53049",-0.33764,0.34437
"2020-04-05","53049",-0.35343,0.35654
"2020-04-06","53049",-0.23477,0.27427
"2020-04-07","53049",-0.25397,0.30827
"2020-04-08","53049",-0.23929,0.28271
"2020-04-09","53049",-0.1969,0.27092
"2020-04-10","53049",-0.30271,0.30471
"2020-04-11","53049",-0.28627,0.31444
"2020-04-12","53049",-0.34166,0.36626
"2020-04-13","53049",-0.18344,0.29001
"2020-04-14","53049",-0.25396,0.29204
"2020-04-15","53049",-0.15093,0.27084
"2020-04-16","53049",-0.21423,0.26986
"2020-04-17","53049",-0.20101,0.25941
"2020-04-18","53049",-0.26641,0.35672
"2020-04-19","53049",-0.26483,0.35931
"2020-04-20","53049",-0.127,0.28121
"2020-04-21","53049",-0.18612,0.3019
"2020-04-22","53049",-0.22614,0.32531
"2020-04-23","53049",-0.24805,0.32151
"2020-04-24","53049",-0.24581,0.30816
"2020-04-25","53049",-0.27017,0.33316
"2020-04-26","53049",-0.23847,0.34049
"2020-04-27","53049",-0.13908,0.27491
"2020-04-28","53049",-0.1356,0.28668
"2020-04-29","53049",-0.2173,0.28522
"2020-04-30","53049",-0.16931,0.28383
"2020-05-01","53049",-0.13925,0.24942
"2020-05-02","53049",-0.23639,0.34254
"2020-05-03","53049",-0.24732,0.34569
"2020-05-04","53049",-0.12304,0.26437
"2020-05-05","53049",-0.05658,0.25756
"2020-05-06","53049",-0.16963,0.27915
"2020-05-07","53049",-0.14436,0.24865
"2020-05-08","53049",-0.07419,0.23949
"2020-05-09","53049",-0.10254,0.27479
"2020-05-10","53049",-0.07848,0.29581
"2020-05-11","53049",-0.0703,0.26907
"2020-05-12","53049",-0.11722,0.29951
"2020-05-13","53049",-0.09202,0.2817
"2020-05-14","53049",-0.13615,0.27975
"2020-05-15","53049",-0.11714,0.26152
"2020-05-16","53049",-0.20468,0.33563
"2020-05-17","53049",-0.21026,0.34791
"2020-05-18","53049",-0.06645,0.27266
"2020-05-19","53049",-0.09166,0.28045
"2020-05-20","53049",-0.07871,0.28615
"2020-05-21","53049",-0.1132,0.26993
"2020-05-22","53049",-0.16847,0.2584
"2020-05-23","53049",-0.10987,0.29488
"2020-05-24","53049",-0.06822,0.28042
"2020-05-25","53049",-0.08106,0.31848
"2020-05-26","53049",0.01404,0.24669
"2020-05-27","53049",-0.00879,0.22411
"2020-05-28","53049",-0.01979,0.234
"2020-05-29","53049",-0.04681,0.23876
"2020-05-30","53049",-0.07794,0.2921
"2020-05-31","53049",-0.02454,0.28517
"2020-06-01","53049",0.10329,0.21455
"2020-06-02","53049",0.06566,0.22787
"2020-06-03","53049",0.03345,0.19165
"2020-06-04","53049",-0.01685,0.22675
"2020-06-05","53049",-0.02796,0.20655
"2020-06-06","53049",6e-05,0.26121
"2020-06-07","53049",0.13983,0.26944
"2020-06-08","53049",0.07107,0.20971
"2020-06-09","53049",-0.01855,0.24048
"2020-06-10","53049",0.02472,0.2304
"2020-06-11","53049",-0.0653,0.23953
"2020-06-12","53049",-0.01274,0.24377
"2020-06-13","53049",-0.00061,0.2784
"2020-06-14","53049",0.12673,0.2722
"2020-06-15","53049",-0.05002,0.22925
"2020-06-16","53049",0.06371,0.21915
"2020-06-17","53049",0.11604,0.21576
"2020-06-18","53049",0.03346,0.2178
"2020-06-19","53049",0.08549,0.21618
"2020-06-20","53049",0.0984,0.24725
"2020-06-21","53049",0.22356,0.24511
"2020-06-22","53049",0.1958,0.19407
"2020-06-23","53049",0.14186,0.21319
"2020-06-24","53049",0.02735,0.22114
"2020-06-25","53049",0.0255,0.20664
"2020-06-26","53049",-0.02866,0.21678
"2020-06-27","53049",0.11705,0.23971
"2020-06-28","53049",0.21606,0.25005
"2020-06-29","53049",0.10879,0.20546
"2020-06-30","53049",0.09894,0.22574
"2020-07-01","53049",0.06939,0.20681
"2020-07-02","53049",0.15427,0.20879
"2020-07-03","53049",0.04303,0.1838
"2020-07-04","53049",-0.01966,0.18574
"2020-07-05","53049",0.65379,0.17126
"2020-07-06","53049",0.26363,0.21503
"2020-07-07","53049",0.16103,0.20645
"2020-07-08","53049",0.17095,0.21121
"2020-07-09","53049",0.07168,0.1979
"2020-07-10","53049",0.05929,0.20653
"2020-07-11","53049",0.00464,0.22411
"2020-07-12","53049",0.15455,0.23716
"2020-07-13","53049",0.20562,0.19165
"2020-07-14","53049",0.13882,0.19193
"2020-07-15","53049",0.10419,0.20755
"2020-07-16","53049",0.12847,0.21391
"2020-07-17","53049",0.011,0.20124
"2020-07-18","53049",0.12792,0.20149
"2020-07-19","53049",0.32801,0.20849
"2020-07-20","53049",0.15018,0.19606
"2020-07-21","53049",0.07667,0.22338
"2020-07-22","53049",0.15904,0.21048
"2020-07-23","53049",0.21124,0.208
"2020-07-24","53049",0.11918,0.2063
"2020-07-25","53049",0.10182,0.22218
"2020-07-26","53049",0.39014,0.22513
"2020-07-27","53049",0.1644,0.21876
"2020-07-28","53049",0.14948,0.21636
"2020-07-29","53049",0.10697,0.21523
"2020-07-30","53049",0.09986,0.22297
"2020-07-31","53049",0.04461,0.22194
"2020-08-01","53049",0.17999,0.21601
"2020-08-02","53049",0.29423,0.22803
"2020-08-03","53049",0.20351,0.22553
"2020-08-04","53049",0.16122,0.20689
"2020-08-05","53049",0.16725,0.19648
"2020-08-06","53049",0.16698,0.20591
"2020-08-07","53049",0.06564,0.1986
"2020-08-08","53049",0.10856,0.21822
"2020-08-09","53049",0.27724,0.23602
"2020-08-10","53049",0.13545,0.20985
"2020-08-11","53049",0.13816,0.22268
"2020-08-12","53049",0.04798,0.20511
"2020-08-13","53049",0.05652,0.20088
"2020-08-14","53049",0.148,0.19593
"2020-08-15","53049",0.22847,0.21456
"2020-08-16","53049",0.4436,0.21962
"2020-08-17","53049",0.25329,0.20253
"2020-08-18","53049",0.20238,0.21711
"2020-08-19","53049",0.22434,0.17462
"2020-08-20","53049",0.10807,0.19198
