GEOID,tmmx,rmax,sph,date
53023,17.947472725995965,74.36337500208515,0.005520273407013467,2020-10-16
53049,16.229912988745923,96.38949608981618,0.008068782385271296,2020-10-16
53039,18.472681806553283,91.98063405913753,0.005934992329890222,2020-10-16
53055,17.101847388001204,88.21720002190312,0.006923054676803583,2020-10-16
53027,16.556562730729638,98.59462352773319,0.008074828383166246,2020-10-16
53073,14.887904053347711,90.2408012824555,0.007024214516026722,2020-10-16
53037,17.45909864187223,86.1402108376946,0.00654636147218454,2020-10-16
53005,22.527348928957338,78.37349574577536,0.005621521426477367,2020-10-16
53021,22.403356478112585,82.60804012030917,0.005697858855284696,2020-10-16
53003,19.62938081191504,99.19279325444022,0.005538379763345734,2020-10-16
53009,19.312192206573002,99.9983854619991,0.008534465169988065,2020-10-16
53013,18.354195038993794,72.50937050130543,0.0057951372170836814,2020-10-16
53071,21.151284016203988,83.37538974665385,0.0056141737208528514,2020-10-16
53007,18.66562173360012,97.96662779450051,0.006756928318390032,2020-10-16
53017,19.549663857184385,97.40312630179676,0.006715580350317287,2020-10-16
53077,22.53813001704691,99.9333351667134,0.006141499369271076,2020-10-16
06075,31.58021393093111,49.66666088104961,0.005500485907296509,2020-10-16
06055,35.01325179575531,41.201360015655915,0.0037371822882582935,2020-10-15
06041,33.459770259394645,51.019648155669046,0.005320785717087758,2020-10-15
06013,32.74811475863413,32.747257128297804,0.00378616339072634,2020-10-15
06081,32.703243485521966,46.68191255098693,0.005438390961152796,2020-10-15
06001,32.51641394815317,36.03471276511745,0.004226426395337724,2020-10-15
06069,34.30651101820979,44.40550691510323,0.004033161541177852,2020-10-15
06085,33.52511596188077,34.941817923209385,0.003616224368193428,2020-10-15
06087,33.549058448289145,41.05465960557656,0.0045874293095556976,2020-10-15
06097,35.47727619238981,54.021045770960065,0.00485070629232525,2020-10-15
06077,32.50599127988107,40.19955366817967,0.0037658962594354626,2020-10-15
06095,34.32752613231753,32.54779861074296,0.003560591491809649,2020-10-15
06031,31.276653730148553,57.62755648741197,0.005583679544283596,2020-10-15
06107,31.17946332174961,53.65714499026859,0.005518040398117055,2020-10-15
06103,33.76739399169452,25.244796437245956,0.0032033404168194442,2020-10-15
06089,32.504810000899,26.41790265121402,0.003212982773870684,2020-10-15
06067,32.74299004066165,36.86240110437614,0.003480577550108143,2020-10-15
06061,31.711779391399375,38.38518968082575,0.0033763999827928427,2020-10-15
06017,29.118226570133686,39.00916085480537,0.0033638017449527375,2020-10-15
06113,33.48442396274436,31.350359874489676,0.003394475040055489,2020-10-15
06057,28.926191443038647,36.45785397237621,0.0030897402283920094,2020-10-15
06115,33.550417017031975,30.827915555691668,0.003355419093167959,2020-10-15
06101,33.65428550431034,29.472390198379326,0.003396451210404557,2020-10-15
06091,21.429704210625232,56.094081224589374,0.003162405761019495,2020-10-15
06009,30.96918914762142,35.77520800866374,0.003646026800499365,2020-10-15
06043,30.526672845626592,35.07462106608223,0.0036538884651827635,2020-10-15
06105,28.610552172623215,35.95753597243239,0.003083634001655889,2020-10-15
06027,30.02109851584163,57.377216220358214,0.004197158068825063,2020-10-15
06051,21.037530525451302,65.90346038897522,0.003616226902574979,2020-10-15
06003,18.999788937895232,62.81373046291081,0.003599508803830994,2020-10-15
06011,33.01417622843417,25.95197006641332,0.003350735060843461,2020-10-15
06049,20.453748607661964,74.53511764781784,0.0030794418447263206,2020-10-15
06063,23.30398415326556,56.79477312435969,0.002841752739029052,2020-10-15
06093,23.07283076948704,56.68906190233108,0.0033385648335996524,2020-10-15
06021,34.19615485067055,25.498593537618362,0.0034708049926626076,2020-10-15
06005,31.10326428852096,33.16529216512566,0.003564529829978584,2020-10-15
06029,31.064068765002446,53.60536867116763,0.005589396843099869,2020-10-15
06007,33.17181495058077,29.53075017714202,0.0033795031309958967,2020-10-15
06033,32.70729658118182,34.31667416316161,0.0033560893365848984,2020-10-15
06015,21.745220413248205,78.8608681851055,0.007575454967180171,2020-10-15
06025,38.87226097700881,49.99035727441494,0.00551722208299416,2020-10-15
06023,23.81401001077353,88.33912953377444,0.00646851185773966,2020-10-15
06053,34.66699201669877,57.54336329531918,0.0061311938279861354,2020-10-15
06073,33.614056544344805,84.13883721260764,0.009309575220212722,2020-10-15
06079,33.12205744489194,75.86408889863739,0.0069289574730475615,2020-10-15
06083,32.67789953198195,78.42500511442859,0.008274388805728686,2020-10-15
06109,30.634714744207088,32.282495454756145,0.003508095110830473,2020-10-15
