"FIPS","date","cases","cumu_cases","deaths","cumu_deaths","population","pm25","Long","Lat","pr","tmmx","srad","sph","rmax","dayofweek","date_str","date_num","fireday"
"06013","2020-06-03",7,1513,1,38,1153526,10.0692307692307,-122.19105,37.9493499990848,0,309.9525,352.4683333,0.007099667,61.17333333,"Wednesday",2020-06-03,80,0
"06015","2020-06-03",0,47,0,0,27812,NA,NA,NA,0,297.3590426,338.3425532,0.006885,75.57925532,"Wednesday",2020-06-03,80,0
"06017","2020-06-03",2,98,0,0,192843,NA,NA,NA,0.008928571,303.6153571,344.0010714,0.006693643,50.60607143,"Wednesday",2020-06-03,80,0
"06019","2020-06-03",30,1944,0,37,999101,5.10384615384616,-119.8183525,36.5785949990968,0.002120536,306.3814732,348.3823661,0.006424788,50.93102679,"Wednesday",2020-06-03,80,0
"06021","2020-06-03",0,17,0,0,28393,6.54230769230769,-122.190834,39.5338699990736,0,309.0244019,337.4607656,0.007738373,53.58995215,"Wednesday",2020-06-03,80,0
"06023","2020-06-03",1,104,0,4,135558,NA,NA,NA,0,298.30112,333.83744,0.007327712,75.80944,"Wednesday",2020-06-03,80,0
"06025","2020-06-03",227,2025,0,29,181215,8.38461538461539,-115.48307,32.6761799991421,0,316.3015504,334.8696124,0.00649555,38.12682171,"Wednesday",2020-06-03,80,0
"06027","2020-06-03",0,20,0,1,18039,6.29230769230769,-118.1009175,36.9242504990937,0.006327462,308.8583823,302.9758643,0.004584051,31.32609263,"Wednesday",2020-06-03,80,0
"06029","2020-06-03",42,2418,1,40,900202,12.1788461538462,-118.62314825,35.2509162491104,0,308.7194376,328.9736146,0.00573684,42.27750207,"Wednesday",2020-06-03,80,0
"06031","2020-06-03",0,1168,0,6,152940,NA,NA,NA,0,311.8781553,356.0446602,0.006733641,48.3723301,"Wednesday",2020-06-03,80,0
"06033","2020-06-03",0,30,0,0,64386,NA,NA,NA,0,306.7236453,341.4729064,0.006999901,50.16403941,"Wednesday",2020-06-03,80,0
"06035","2020-06-03",0,5,0,0,30573,NA,NA,NA,0,301.7568733,337.9037736,0.005860189,67.8361186,"Wednesday",2020-06-03,80,0
"06037","2020-06-03",1116,58234,46,2489,10039107,13.7807692307692,-118.258279714286,34.2052308562653,0,307.5979532,322.080848,0.007054006,56.67909357,"Wednesday",2020-06-03,80,0
"06039","2020-06-03",12,129,0,3,157327,10.6115384615385,-120.0341,36.9532999990933,0.050914634,307.1051829,351.642378,0.007138994,54.21310976,"Wednesday",2020-06-03,80,0
"06041","2020-06-03",19,525,0,17,258826,8.73461538461539,-122.5189,37.9721999990846,0,303.9639344,332.9901639,0.008265738,79.53196721,"Wednesday",2020-06-03,80,0
"06043","2020-06-03",0,16,0,1,17203,4.61153846153846,-119.587094,37.7487069990865,0,306.4355856,348.7301802,0.007005541,49.5954955,"Wednesday",2020-06-03,80,0
"06045","2020-06-03",3,33,0,0,86749,NA,NA,NA,0,303.8035354,335.2829966,0.007538704,68.07222222,"Wednesday",2020-06-03,80,0
"06047","2020-06-03",2,310,0,7,277680,8.28846153846154,-120.433601,37.2816999990904,0,311.2784768,360.0211921,0.007329371,58.32682119,"Wednesday",2020-06-03,80,0
"06049","2020-06-03",0,0,0,0,8841,NA,NA,NA,0,301.0824286,332.188,0.007192986,82.39871429,"Wednesday",2020-06-03,80,0
"06051","2020-06-03",0,37,0,1,14444,5.59038461538461,-119.0433965,37.803893499086,0.097286013,298.8359081,331.6678497,0.005052735,55.4131524,"Wednesday",2020-06-03,80,0
"06053","2020-06-03",23,718,0,10,434061,8.04230769230769,-121.494324,36.4618056657646,0,307.5921788,347.5633147,0.007143203,64.38696462,"Wednesday",2020-06-03,80,0
"06055","2020-06-03",11,124,0,3,137744,7.97307692307692,-122.275024,38.2788489990823,0,309.4795082,350.8311475,0.007115164,57.7704918,"Wednesday",2020-06-03,80,0
"06057","2020-06-03",1,49,0,1,99755,4.99615384615385,-120.612953,39.2865009990752,0,302.7664634,347.6445122,0.006374878,53.22134146,"Wednesday",2020-06-03,80,0
"06059","2020-06-03",104,6678,8,158,3175692,11.9038461538461,-117.807192,33.7302884991282,0,305.6099291,324.229078,0.009506099,77.94326241,"Wednesday",2020-06-03,80,0
"06061","2020-06-03",12,240,0,9,398329,5.69411764705882,-120.9540954,38.9681061990773,0,303.7919643,348.2861607,0.006536429,50.4125,"Wednesday",2020-06-03,80,0
"06063","2020-06-03",0,4,0,0,18807,4.03846153846154,-120.884821666667,40.0157109990708,0,300.5266344,342.1498789,0.005776029,53.44600484,"Wednesday",2020-06-03,80,0
"06065","2020-06-03",148,8303,3,345,2470546,13.7326923076923,-116.799396,33.7939604991275,0,313.3858065,337.5030415,0.005920065,38.83069124,"Wednesday",2020-06-03,80,1
"06067","2020-06-03",24,1463,0,58,1552058,6.18846153846154,-121.3732715,38.4948274990806,0,311.2461039,355.6577922,0.006552078,55.74415584,"Wednesday",2020-06-03,80,0
"06069","2020-06-03",6,96,0,2,62808,8.95384615384615,-121.3621,36.8434249990943,0,309.4607656,350.8736842,0.00680445,55.95167464,"Wednesday",2020-06-03,80,0
"06071","2020-06-03",149,5650,1,209,2180085,9.83846153846154,-117.408973666667,34.2859156657881,0,312.1166723,321.0663831,0.004853702,30.48683226,"Wednesday",2020-06-03,80,0
"06073","2020-06-03",124,7798,7,283,3338330,12.5769230769231,-117.036171,32.8276843991401,0,307.4597504,336.8544462,0.007935445,66.21092044,"Wednesday",2020-06-03,80,0
"06075","2020-06-03",26,2613,0,43,881549,14.6269230769231,-122.3978,37.7657999990863,0,300.0421053,332.1052632,0.008226842,81.87368421,"Wednesday",2020-06-03,80,0
"06077","2020-06-03",26,1008,0,35,762148,7.15769230769231,-121.354785,37.8166249990859,0,312.0930876,357.0230415,0.006552811,56.21520737,"Wednesday",2020-06-03,80,0
"06079","2020-06-03",1,279,0,1,283111,9.025,-120.62179075,35.2046539991109,0,307.6050373,343.6813433,0.007289664,69.03488806,"Wednesday",2020-06-03,80,0
"06081","2020-06-03",24,2212,0,84,766573,7.43076923076923,-122.2022,37.4827999990887,0,303.0514286,338.0333333,0.007728952,74.64666667,"Wednesday",2020-06-03,80,0
"06083","2020-06-03",17,1714,0,14,446499,10.2461538461538,-119.991803333333,34.5036163324522,0,305.4131179,328.9231939,0.00767,74.73745247,"Wednesday",2020-06-03,80,0
"06085","2020-06-03",13,2832,0,143,1927852,7.63076923076923,-121.773092,37.2286909990909,0,308.7343434,349.1146465,0.007235101,50.27878788,"Wednesday",2020-06-03,80,0
"06087","2020-06-03",2,219,0,2,273213,7.48076923076925,-122.035656,37.0232349990927,0,304.9325581,323.7034884,0.007849651,64.92209302,"Wednesday",2020-06-03,80,0
"06089","2020-06-03",0,40,0,4,180080,5.12307692307693,-122.3385,40.5013999990681,0,304.6302326,330.5928571,0.007923339,61.30681063,"Wednesday",2020-06-03,80,0
"06091","2020-06-03",0,1,0,0,3005,NA,NA,NA,0,300.2397351,343.307947,0.00582245,54.44900662,"Wednesday",2020-06-03,80,0
"06093","2020-06-03",0,9,0,0,43539,NA,NA,NA,0,301.1740993,330.6219085,0.006932668,64.34391431,"Wednesday",2020-06-03,80,0
"06095","2020-06-03",12,559,0,22,447643,4.97692307692308,-121.968438666667,38.2144656657494,0,311.2382979,355.7085106,0.006704397,59.89148936,"Wednesday",2020-06-03,80,1
"06097","2020-06-03",27,593,0,4,494336,8.67692307692308,-122.818294,38.4037649990813,0,306.9806691,344.4907063,0.007611933,70.3527881,"Wednesday",2020-06-03,80,0
"06099","2020-06-03",25,792,0,30,550660,7.00961538461539,-120.915006,37.565232499088,0,310.7548673,359.4442478,0.006798496,52.30973451,"Wednesday",2020-06-03,80,0
"06101","2020-06-03",2,48,0,2,96971,7.49615384615385,-121.61884,39.1386799990761,0,311.0804348,355.9782609,0.007117935,55.39021739,"Wednesday",2020-06-03,80,0
"06103","2020-06-03",0,6,0,1,65084,4.18846153846154,-122.255667,40.1709169990699,0,306.8809422,333.3781585,0.007820086,53.05460385,"Wednesday",2020-06-03,80,0
"06105","2020-06-03",0,1,0,0,12285,1.73846153846154,-122.941109,40.734721999067,0,301.4731518,331.9562257,0.007656342,65.19143969,"Wednesday",2020-06-03,80,0
"06107","2020-06-03",22,2026,1,90,466195,15.3211538461538,-118.99591175,36.2474047491,0.004545455,303.9257576,342.3928375,0.006242039,47.65192837,"Wednesday",2020-06-03,80,0
"06109","2020-06-03",1,5,0,0,54478,NA,NA,NA,0.002578797,301.2550143,343.3616046,0.005943954,48.30143266,"Wednesday",2020-06-03,80,0
"06111","2020-06-03",26,1190,1,35,846006,10.2115384615385,-118.947732,34.318243999121,0,306.1838384,316.226936,0.006518822,57.73872054,"Wednesday",2020-06-03,80,0
"06113","2020-06-03",1,214,0,24,220500,6.1,-121.7506,38.5982249990798,0,311.4772152,354.5322785,0.006689177,54.0335443,"Wednesday",2020-06-03,80,0
"06115","2020-06-03",0,31,0,1,78668,NA,NA,NA,0,309.0858586,354.2212121,0.007246364,51.25454545,"Wednesday",2020-06-03,80,0
"41001","2020-06-03",0,1,0,0,16124,3.4,-117.8446,44.7882199990568,0,296.0235405,323.073823,0.006290207,78.76779661,"Wednesday",2020-06-03,80,0
"41003","2020-06-03",1,57,0,5,93053,2.65,-123.2673,44.5883999990568,0,297.0438095,311.207619,0.007337143,97.18571429,"Wednesday",2020-06-03,80,0
"41005","2020-06-03",7,324,1,12,418187,2.71923076923077,-122.588151,45.2592799990568,0,294.1849231,312.6612308,0.006836985,85.88276923,"Wednesday",2020-06-03,80,0
"41007","2020-06-03",0,45,0,0,40224,NA,NA,NA,0,292.1468927,298.3118644,0.006790508,88.02824859,"Wednesday",2020-06-03,80,0
"41009","2020-06-03",0,16,0,0,52354,2.92307692307692,-122.7721,45.7685309990572,0,295.4872881,294.1898305,0.006664237,81.24830508,"Wednesday",2020-06-03,80,0
"41011","2020-06-03",0,31,0,0,64487,NA,NA,NA,0,294.2608108,315.6780405,0.007286723,92.69594595,"Wednesday",2020-06-03,80,0
"41013","2020-06-03",0,6,0,0,24404,2.29615384615385,-120.844773,44.299786999057,0,297.9873444,329.839834,0.005818485,89.20871369,"Wednesday",2020-06-03,80,0
"41015","2020-06-03",0,7,0,0,22925,NA,NA,NA,0,296.8782468,328.9626623,0.00713289,81.75876623,"Wednesday",2020-06-03,80,0
"41017","2020-06-03",1,128,0,0,197692,3.30192307692308,-121.434027,44.1780079990571,0,297.2598778,324.3751527,0.005310713,84.9191446,"Wednesday",2020-06-03,80,0
"41019","2020-06-03",1,28,0,0,110980,3.30769230769231,-123.36479,43.2265999990585,0,298.0624257,317.7127229,0.006885256,82.22520809,"Wednesday",2020-06-03,80,0
"41021","2020-06-03",0,0,0,0,1912,NA,NA,NA,0,298.5537736,335.4023585,0.005930236,76.34198113,"Wednesday",2020-06-03,80,0
"41023","2020-06-03",0,1,0,0,7199,2.89615384615385,-118.951302,44.4179989990569,0,296.0938482,321.6210733,0.005655641,80.87617801,"Wednesday",2020-06-03,80,0
"41025","2020-06-03",0,1,0,0,7393,2.79615384615385,-119.048302,43.5892499990578,0,300.2800832,335.1703329,0.006163864,80.05778835,"Wednesday",2020-06-03,80,0
"41027","2020-06-03",6,28,0,0,23382,NA,NA,NA,0,293.1533333,345,0.006172778,76.75111111,"Wednesday",2020-06-03,80,0
"41029","2020-06-03",1,68,0,0,220944,3.69423076923076,-122.796681,42.3446914990607,0,299.2807775,329.2133909,0.006468359,64.2825054,"Wednesday",2020-06-03,80,0
"41031","2020-06-03",1,45,0,0,24658,3.40384615384615,-121.131599,44.6305999990568,0,298.0150769,327.3070769,0.005855262,82.00923077,"Wednesday",2020-06-03,80,0
"41033","2020-06-03",0,23,0,1,87487,3.39230769230769,-123.409638666667,42.2953143323941,0,300.8779923,329.4725869,0.006364981,62.13281853,"Wednesday",2020-06-03,80,0
"41035","2020-06-03",0,44,0,0,68238,NA,NA,NA,0.001076321,298.3204501,325.0514677,0.006214961,85.37964775,"Wednesday",2020-06-03,80,0
"41037","2020-06-03",0,2,0,0,7869,3.24615384615385,-120.353969,42.1892149990612,0,300.0664464,331.0157856,0.006233069,89.44302496,"Wednesday",2020-06-03,80,0
"41039","2020-06-03",0,77,0,3,382067,3.54230769230769,-122.982988666667,43.9666443323907,0,295.8045113,315.4494987,0.00738287,94.17330827,"Wednesday",2020-06-03,80,0
"41041","2020-06-03",1,18,0,0,49962,NA,NA,NA,0,292.661658,310.8010363,0.00763,99.58031088,"Wednesday",2020-06-03,80,0
"41043","2020-06-03",1,119,0,9,129749,3.14615384615385,-122.813001666667,44.5967443323902,0,295.7061224,313.934949,0.007389337,95.75178571,"Wednesday",2020-06-03,80,0
"41045","2020-06-03",0,32,0,0,30571,NA,NA,NA,0,301.443895,334.7491453,0.006978626,72.51178266,"Wednesday",2020-06-03,80,0
"41047","2020-06-03",18,999,0,26,347818,2.95769230769231,-122.903800333333,44.9228006657235,0,295.3187817,309.4309645,0.007154619,88.65888325,"Wednesday",2020-06-03,80,0
"41049","2020-06-03",0,12,0,0,11603,NA,NA,NA,0,297.5526786,327.7404762,0.005800387,74.19494048,"Wednesday",2020-06-03,80,0
"41051","2020-06-03",13,1194,1,62,812855,3.01153846153846,-122.5892505,45.529421999057,0,295.2636364,299.7220779,0.006856883,78.46623377,"Wednesday",2020-06-03,80,0
"41053","2020-06-03",0,100,0,12,86085,NA,NA,NA,0,296.5404412,312.5882353,0.007091765,93.08455882,"Wednesday",2020-06-03,80,0
"41055","2020-06-03",0,1,0,0,1780,NA,NA,NA,0,298.5985816,344.8914894,0.006029291,75.31134752,"Wednesday",2020-06-03,80,0
"41057","2020-06-03",0,6,0,0,27036,NA,NA,NA,0,292.480531,310.5778761,0.006933938,93.55884956,"Wednesday",2020-06-03,80,0
"41059","2020-06-03",2,123,0,3,77950,3.10961538461538,-119.043012,45.7405994990572,0.00177305,296.4551418,318.3937943,0.005963387,75.28014184,"Wednesday",2020-06-03,80,0
"41061","2020-06-03",0,6,0,0,26835,3.53846153846154,-118.0778,45.3234999990569,0,293.4297376,311.9842566,0.005999388,79.75830904,"Wednesday",2020-06-03,80,0
"41063","2020-06-03",0,2,0,0,7208,3.28461538461538,-117.296066,45.4263509990569,0.005688073,293.646422,297.3783486,0.005797761,70.98220183,"Wednesday",2020-06-03,80,0
"41065","2020-06-03",2,28,0,1,26682,3.22692307692308,-121.203387,45.602418999057,0,297.4621891,335.3728856,0.006128209,77.49477612,"Wednesday",2020-06-03,80,0
"41067","2020-06-03",5,752,0,18,601592,2.77307692307692,-122.844599333333,45.4659536657236,0,295.6068182,298.305303,0.006785227,79.91818182,"Wednesday",2020-06-03,80,0
"41069","2020-06-03",0,0,0,0,1332,NA,NA,NA,0,296.9792642,323.9351171,0.005760569,80.18528428,"Wednesday",2020-06-03,80,0
"41071","2020-06-03",4,74,0,7,107100,NA,NA,NA,0,295.9643478,309.0791304,0.007024087,87.9826087,"Wednesday",2020-06-03,80,0
"53001","2020-06-03",10,73,0,0,19983,2.21538461538462,-118.381897,47.1279979990595,0,297.3340361,337.5762048,0.0055175,84.27078313,"Wednesday",2020-06-03,80,0
"53003","2020-06-03",0,19,0,2,22582,4.43461538461539,-117.059799,46.425597999058,0,294.8844037,304.2100917,0.006071193,67.96330275,"Wednesday",2020-06-03,80,0
"53005","2020-06-03",15,838,0,63,204390,3.24615384615385,-119.2015,46.2182999990577,0,300.0210356,342.3724919,0.005231586,64.93042071,"Wednesday",2020-06-03,80,0
"53007","2020-06-03",4,254,0,6,77200,2.11538461538462,-120.343236666667,47.6226733323942,0,291.4907236,324.7784787,0.004633766,71.11855288,"Wednesday",2020-06-03,80,0
"53009","2020-06-03",2,27,0,0,77331,2.26538461538462,-124.22226,48.2559193323964,0.041769042,288.7081081,269.4063882,0.006706855,94.65675676,"Wednesday",2020-06-03,80,0
"53011","2020-06-03",4,550,0,22,488241,2.30384615384615,-122.4991295,45.7536294990571,0,295.693913,289.966087,0.006978261,78.69913043,"Wednesday",2020-06-03,80,0
"53013","2020-06-03",0,1,0,0,3985,3.13846153846154,-117.985,46.3179999990578,0.004026846,294.1161074,310.609396,0.005999463,71.85302013,"Wednesday",2020-06-03,80,0
"53015","2020-06-03",2,76,0,0,110593,1.94230769230769,-122.9619,46.1393999990576,0,294.1168367,292.6683673,0.006292602,75.98826531,"Wednesday",2020-06-03,80,0
"53017","2020-06-03",0,172,0,3,43429,NA,NA,NA,0,296.9433333,335.1918182,0.00507897,68.03454545,"Wednesday",2020-06-03,80,0
"53019","2020-06-03",0,1,0,0,7627,NA,NA,NA,0,293.1410891,329.4638614,0.004929208,74.73341584,"Wednesday",2020-06-03,80,0
"53021","2020-06-03",22,632,0,20,95222,2.78076923076923,-119.0021,46.5753999990583,0,298.8534783,342.3465217,0.005396609,75.37086957,"Wednesday",2020-06-03,80,0
"53023","2020-06-03",0,0,0,0,2225,2.39230769230769,-117.614764,46.4744379990581,0.005426357,294.4333333,311.744186,0.006120388,71.62015504,"Wednesday",2020-06-03,80,0
"53025","2020-06-03",3,211,0,4,97733,2,-119.559275,47.1857799990596,0,298.5879917,339.2161491,0.005059089,65.21242236,"Wednesday",2020-06-03,80,0
"53027","2020-06-03",1,18,0,0,75061,3.17307692307693,-124.0617505,47.1585009990596,0,291.6418605,262.8881137,0.006890594,85.82093023,"Wednesday",2020-06-03,80,0
"53029","2020-06-03",0,181,0,11,85141,1.87692307692308,-122.660004,48.2943989990632,0.008602151,290.4774194,235.7774194,0.006975161,98.1,"Wednesday",2020-06-03,80,0
"53031","2020-06-03",0,31,0,0,32221,NA,NA,NA,0.014322917,288.3695313,259.0197917,0.006420625,92.6640625,"Wednesday",2020-06-03,80,0
"53033","2020-06-03",87,8264,3,573,2252782,3.76153846153846,-122.221780333333,47.5540544435051,0.000938967,290.1293427,301.257277,0.006494014,87.21361502,"Wednesday",2020-06-03,80,0
"53035","2020-06-03",1,163,0,2,271473,3.66153846153846,-122.627397,47.5926749990608,0,291.8673469,249.2653061,0.007111939,86.59897959,"Wednesday",2020-06-03,80,0
"53037","2020-06-03",0,88,0,0,47935,3.01538461538462,-120.545,46.9935999990592,0,293.5273183,319.3210526,0.0051799,72.29649123,"Wednesday",2020-06-03,80,0
"53039","2020-06-03",0,28,0,3,22425,3.43846153846154,-121.488398,45.7359309990571,0,297.1866261,343.7489362,0.005488845,68.77598784,"Wednesday",2020-06-03,80,0
"53041","2020-06-03",0,37,0,3,80707,3.58461538461539,-122.967323,46.6640889990585,0,293.0326437,295.2788506,0.006253264,83.23103448,"Wednesday",2020-06-03,80,0
"53043","2020-06-03",0,2,0,0,10939,NA,NA,NA,0,296.007277,335.4035211,0.00565446,86.83544601,"Wednesday",2020-06-03,80,0
"53045","2020-06-03",0,36,0,1,66768,3.33076923076923,-123.100807,47.2135509990597,0,291.0634831,246.6162921,0.006994551,81.5,"Wednesday",2020-06-03,80,0
"53047","2020-06-03",2,52,0,1,42243,2.21153846153846,-119.938222333333,48.410442332397,0,291.1996926,327.1242828,0.004676855,73.37038934,"Wednesday",2020-06-03,80,0
"53049","2020-06-03",0,9,0,1,22471,3.73461538461538,-123.731764,46.6882179990585,0,291.3098039,276.3901961,0.007087598,90.24803922,"Wednesday",2020-06-03,80,0
"53051","2020-06-03",0,3,0,0,13724,NA,NA,NA,0,293.0451362,314.8389105,0.005074086,75.44280156,"Wednesday",2020-06-03,80,0
"53053","2020-06-03",18,1968,1,82,904980,4.4,-122.3998155,47.2047097490597,0,290.2301887,293.5,0.006339811,84.44339623,"Wednesday",2020-06-03,80,0
"53055","2020-06-03",0,14,0,0,17582,NA,NA,NA,0,289.683,268.343,0.0070628,100,"Wednesday",2020-06-03,80,0
"53057","2020-06-03",5,443,0,15,129205,2.86794871794872,-122.4487995,48.4377994990638,0.035928144,289.4793413,283.0541916,0.006067844,96.88502994,"Wednesday",2020-06-03,80,0
"53059","2020-06-03",0,3,0,0,12083,NA,NA,NA,0.045583039,293.0416961,323.5399293,0.005807138,77.71166078,"Wednesday",2020-06-03,80,0
"53061","2020-06-03",4,2991,1,150,822083,3.22692307692308,-122.021365,48.1223793323959,0.039005236,289.9565445,298.9410995,0.006320995,93.07434555,"Wednesday",2020-06-03,80,0
"53063","2020-06-03",15,627,0,34,522798,2.82115384615385,-117.34803025,47.7110974990611,0,295.325,322.9938272,0.005919198,80.43858025,"Wednesday",2020-06-03,80,0
"53065","2020-06-03",2,13,0,1,45723,1.61538461538462,-117.988602,47.8852009990617,0,294.452043,323.0053763,0.005357376,77.7311828,"Wednesday",2020-06-03,80,0
"53067","2020-06-03",2,154,0,2,290536,2.71923076923077,-122.821503,47.0293009990592,0,292.8915493,246.9971831,0.007105211,80.90985915,"Wednesday",2020-06-03,80,0
"53069","2020-06-03",0,4,0,0,4488,NA,NA,NA,0,292.9235294,292.1313725,0.006766471,85.24313725,"Wednesday",2020-06-03,80,0
"53071","2020-06-03",0,110,0,2,60760,3.07307692307692,-118.3514,46.0587999990575,0.001339286,298.2165179,329.10625,0.005852679,74.05178571,"Wednesday",2020-06-03,80,0
"53073","2020-06-03",1,402,0,37,229247,2.45,-122.385987,48.8861449990656,0.051918736,287.86614,290.0340858,0.005644582,93.81196388,"Wednesday",2020-06-03,80,0
"53075","2020-06-03",4,20,0,0,50104,2.21153846153846,-117.474166666667,46.923699999059,0,295.45,323.6518519,0.006160873,82.02645503,"Wednesday",2020-06-03,80,0
"53077","2020-06-03",121,3938,1,97,250873,3.20961538461539,-120.3637085,46.3478804990579,0,295.7909686,330.2328534,0.005141518,70.43691099,"Wednesday",2020-06-03,80,0
"06000","2020-06-04",0,21,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Thursday",2020-06-04,81,0
"06001","2020-06-04",93,3641,0,97,1671329,13.925,-122.117610333333,37.7674999990863,0,306.8553846,354.9846154,0.006621692,64.63384615,"Thursday",2020-06-04,81,0
"06003","2020-06-04",0,2,0,0,1129,NA,NA,NA,0,296.7654867,337.1628319,0.004589469,45.43716814,"Thursday",2020-06-04,81,0
"06005","2020-06-04",0,10,0,0,39752,NA,NA,NA,0,307.9638298,353.0968085,0.00642383,48.04574468,"Thursday",2020-06-04,81,0
"06007","2020-06-04",5,60,0,1,219186,5.68461538461539,-121.70021,39.6228099990731,0,307.7462121,326.2352273,0.007498977,46.49431818,"Thursday",2020-06-04,81,0
"06009","2020-06-04",1,16,0,0,45905,6.05,-120.680277,38.2018499990829,0,309.0107595,354.828481,0.006778228,50.65443038,"Thursday",2020-06-04,81,0
"06011","2020-06-04",0,7,0,0,21547,5.89615384615385,-121.99887,39.1891899990758,0,309.8088889,339.895,0.006777611,53.32388889,"Thursday",2020-06-04,81,0
"06013","2020-06-04",34,1547,0,38,1153526,12.325,-122.19105,37.9493499990848,0,309.2516667,356.0583333,0.006725,66.86166667,"Thursday",2020-06-04,81,0
"06015","2020-06-04",0,47,0,0,27812,NA,NA,NA,0,297.6234043,364.1526596,0.006851755,80.63297872,"Thursday",2020-06-04,81,0
"06017","2020-06-04",4,102,0,0,192843,NA,NA,NA,0,304.3103571,346.3735714,0.006193571,48.45107143,"Thursday",2020-06-04,81,0
"06019","2020-06-04",70,2014,3,40,999101,6.18846153846154,-119.8183525,36.5785949990968,0,307.6362723,349.8915179,0.005806205,46.91607143,"Thursday",2020-06-04,81,0
"06021","2020-06-04",0,17,0,0,28393,14.0423076923077,-122.190834,39.5338699990736,0,308.9803828,319.8133971,0.007563301,53.22296651,"Thursday",2020-06-04,81,0
"06023","2020-06-04",0,104,0,4,135558,NA,NA,NA,0.02656,297.05056,354.13776,0.007175856,79.0176,"Thursday",2020-06-04,81,0
"06025","2020-06-04",468,2493,1,30,181215,11.6923076923077,-115.48307,32.6761799991421,0,315.616124,333.6024806,0.007986744,46.12155039,"Thursday",2020-06-04,81,0
"06027","2020-06-04",0,20,0,1,18039,6.05,-118.1009175,36.9242504990937,0,309.6161122,344.3453359,0.005142766,34.63339856,"Thursday",2020-06-04,81,0
"06029","2020-06-04",44,2462,5,45,900202,10.7615384615384,-118.62314825,35.2509162491104,0,310.1751861,345.6645988,0.006435426,48.31298594,"Thursday",2020-06-04,81,0
"06031","2020-06-04",284,1452,0,6,152940,NA,NA,NA,0,312.9087379,356.9393204,0.006008447,47.29174757,"Thursday",2020-06-04,81,0
"06033","2020-06-04",0,30,0,0,64386,NA,NA,NA,0,306.4719212,323.4699507,0.006674729,56.03497537,"Thursday",2020-06-04,81,0
"06035","2020-06-04",1,6,0,0,30573,NA,NA,NA,0.073854447,301.7521563,320.5477089,0.005942655,64.72115903,"Thursday",2020-06-04,81,0
"06037","2020-06-04",1416,59650,42,2531,10039107,14.7192307692308,-118.258279714286,34.2052308562653,0.00745614,302.2907895,334.1888889,0.008852997,75.12777778,"Thursday",2020-06-04,81,0
"06039","2020-06-04",12,141,0,3,157327,8.98461538461539,-120.0341,36.9532999990933,0,308.1506098,353.9176829,0.006384878,49.59481707,"Thursday",2020-06-04,81,0
"06041","2020-06-04",5,530,0,17,258826,11.4384615384615,-122.5189,37.9721999990846,0,301.8811475,332.3696721,0.007871721,91.24836066,"Thursday",2020-06-04,81,0
"06043","2020-06-04",0,16,0,1,17203,5.88846153846154,-119.587094,37.7487069990865,0,307.2162162,351.7752252,0.006317838,44.32927928,"Thursday",2020-06-04,81,0
"06045","2020-06-04",0,33,0,0,86749,NA,NA,NA,0,301.6087542,311.7045455,0.007411582,76.55454545,"Thursday",2020-06-04,81,0
"06047","2020-06-04",10,320,0,7,277680,8.01538461538462,-120.433601,37.2816999990904,0,312.434106,363.9735099,0.006237583,55.00596026,"Thursday",2020-06-04,81,0
"06049","2020-06-04",0,0,0,0,8841,NA,NA,NA,0.004857143,300.8135714,338.3495714,0.007257914,83.787,"Thursday",2020-06-04,81,0
"06051","2020-06-04",0,37,0,1,14444,5.70961538461539,-119.0433965,37.803893499086,0,299.4060543,334.0392484,0.005055616,54.57139875,"Thursday",2020-06-04,81,0
"06053","2020-06-04",8,726,0,10,434061,12.9884615384615,-121.494324,36.4618056657646,0.078026071,306.1577281,348.7595903,0.006611043,69.13575419,"Thursday",2020-06-04,81,0
"06055","2020-06-04",2,126,0,3,137744,10.3,-122.275024,38.2788489990823,0,308.8081967,348.2221311,0.006602787,62.65737705,"Thursday",2020-06-04,81,0
"06057","2020-06-04",0,49,0,1,99755,5.72307692307693,-120.612953,39.2865009990752,0,303.1176829,345.6323171,0.006202134,52.5445122,"Thursday",2020-06-04,81,0
"06059","2020-06-04",105,6783,7,165,3175692,12.45,-117.807192,33.7302884991282,0.206382979,296.9262411,329.4680851,0.010789149,90.5787234,"Thursday",2020-06-04,81,0
"06061","2020-06-04",19,259,0,9,398329,6.53846153846154,-120.9540954,38.9681061990773,0,304.1339286,349.0991071,0.006265134,49.73705357,"Thursday",2020-06-04,81,0
"06063","2020-06-04",0,4,0,0,18807,4.69615384615385,-120.884821666667,40.0157109990708,0,300.7794189,327.5857143,0.005854334,53.30847458,"Thursday",2020-06-04,81,0
"06065","2020-06-04",0,8303,0,345,2470546,14.9596153846154,-116.799396,33.7939604991275,0.013271889,311.2518894,337.8883871,0.007606516,52.62156682,"Thursday",2020-06-04,81,1
"06067","2020-06-04",27,1490,0,58,1552058,10.6423076923077,-121.3732715,38.4948274990806,0,311.2311688,358.6850649,0.005957987,55.79415584,"Thursday",2020-06-04,81,0
"06069","2020-06-04",6,102,0,2,62808,9.26923076923077,-121.3621,36.8434249990943,0,310.0105263,352.9033493,0.005869187,60.57655502,"Thursday",2020-06-04,81,0
"06071","2020-06-04",143,5793,1,210,2180085,10.8923076923077,-117.408973666667,34.2859156657881,0.000204151,311.8480776,336.2867982,0.00616444,38.0762164,"Thursday",2020-06-04,81,0
