"","pm.coefs","pm.coefs.low","pm.coefs.high","lag.index","fips"
"179",-0.00305815159914962,-0.0103178047119015,0.00419264677848367,14,6065
"180",0.00220007653654425,-0.00416221643004952,0.00856554506107247,15,6065
"181",0.0129957628662597,0.0113827037749138,0.0146075703476072,1,6067
"182",-0.00751157368684673,-0.0104351180557431,-0.00462043742372627,2,6067
"183",-0.00379646461329414,-0.00738983774613204,-0.000191365413532261,3,6067
"184",0.00992898407664842,0.0062547900597606,0.0136180399336974,4,6067
"185",0.0113759683328581,0.00864956519027085,0.0141080752443873,5,6067
"186",-0.0166479583055306,-0.0202312446448293,-0.0130838756427358,6,6067
"187",0.00931291760314779,0.00557006094443356,0.0131109129629654,7,6067
"188",0.00334946848225139,0.000222317527389174,0.00645856462286344,8,6067
"189",-0.00502610721687183,-0.0081774733533995,-0.00189113006343391,9,6067
"190",-0.00451693620766195,-0.00799974751758742,-0.00102803523507561,10,6067
"191",0.0140755969818615,0.0106521226758416,0.0174952594259821,11,6067
"192",0.0102859643921528,0.0075547898315578,0.0130242033465336,12,6067
"193",-0.0209050873282647,-0.0244153498083995,-0.0174320171523219,13,6067
"194",0.0173149694139124,0.0125024038334757,0.0221227808926122,14,6067
"195",-0.0165113561413168,-0.0198994080669976,-0.0131265028430228,15,6067
"196",-0.00406925707654236,-0.00729805690469087,-0.000848113942542023,1,6071
"197",-0.00134598207632724,-0.00528971808597333,0.00259908987777957,2,6071
"198",-0.00866155099010411,-0.0131171327553064,-0.00420725785152403,3,6071
"199",0.0569842375439955,0.0523447769061571,0.0616326556640581,4,6071
"200",-0.0808163280191469,-0.0855633943314655,-0.0760836021445672,5,6071
"201",0.092963344456698,0.0879529444474427,0.0979840469918337,6,6071
"202",-0.0779600424421258,-0.083148223880151,-0.072789078541252,7,6071
"203",0.0311071254230609,0.0270143109603633,0.0351993792519384,8,6071
"204",-0.00275103093806949,-0.00714878148766016,0.00164128887271715,9,6071
"205",-5.45957925925606e-07,-0.0047448306824524,0.00474625168358699,10,6071
"206",-0.0142642888087393,-0.0191544522553616,-0.00939153646909648,11,6071
"207",0.011951237298096,0.00719172424720081,0.0167240539963104,12,6071
"208",-5.91008276927652e-05,-0.00522981855956249,0.00509527736004991,13,6071
"209",0.00100008955912429,-0.00334659431960215,0.00533351732262133,14,6071
"210",0.00875552980658497,0.00520972174437274,0.0122840815883124,15,6071
"211",0.0171012227653964,0.0128285479181294,0.0213641123955024,1,6073
"212",-0.00927811347150183,-0.0148875056370283,-0.00367112615496132,2,6073
"213",-0.0269639197427437,-0.0331621179611512,-0.0207795577107737,3,6073
"214",0.0113589758826873,0.00516414470125355,0.0175581413437367,4,6073
"215",0.00348845938648409,-0.00268565878952883,0.00965609053985793,5,6073
