"pm","pm.low","pm.high","max.lag","df.date","df.tmmx","df.rmax","cause","mobility"
"10.455163162271","6.56617395926611","14.486075796128","14","5","2","2","deaths",0
"10.4938769076949","6.58185154918591","14.5494908995705","14","6","2","2","deaths",0
"10.1667270845257","6.23858690581849","14.2401090789702","14","7","2","2","deaths",0
"10.0322718534364","6.10005814011885","14.1102188015726","14","8","2","2","deaths",0
"10.3269617998839","6.36164655428433","14.4401097042131","14","9","3","3","deaths",0
"10.439164017672","6.4806904386991","14.5447958561458","14","10","3","3","deaths",0
"10.4703433908863","6.50834147034023","14.579727751171","14","11","3","3","deaths",0
"10.4744930047328","6.52203774705649","14.5736024467858","14","12","3","3","deaths",0
"1.54912857843754","-2.38932309628314","5.64649116419935","15","3","1","1","deaths",0
"9.36367741958222","5.29249516516528","13.5922737890572","15","4","1","1","deaths",0
"10.446909755678","6.24020539529564","14.820183462475","15","5","2","2","deaths",0
"10.547028941435","6.31281651495981","14.9498810057284","15","6","2","2","deaths",0
"10.1679734110109","5.91547268049901","14.5912118251242","15","7","2","2","deaths",0
"9.96263866319922","5.70716475634652","14.3894260114222","15","8","2","2","deaths",0
"10.2018678343185","5.92330606821831","14.6532536130542","15","9","3","3","deaths",0
"10.3270480794186","6.0496595061142","14.77696010157","15","10","3","3","deaths",0
"10.3980576182251","6.10834657549075","14.8611915953849","15","11","3","3","deaths",0
"10.3909628914481","6.11324962416575","14.8411223976487","15","12","3","3","deaths",0
"2.6745941715786","-1.4760162584415","7.00006118258087","16","3","1","1","deaths",0
"10.7955841417673","6.47207025217991","15.294663062721","16","4","1","1","deaths",0
"11.9497958622804","7.48175683143781","16.6035722067811","16","5","2","2","deaths",0
"12.1441988074741","7.64120125239598","16.8355720657693","16","6","2","2","deaths",0
"11.7388585265687","7.21360497080115","16.455113212739","16","7","2","2","deaths",0
"11.4572489269453","6.93346766016663","16.1724071068406","16","8","2","2","deaths",0
"11.6436535564632","7.10505839673488","16.3745724619815","16","9","3","3","deaths",0
"11.8314819753062","7.28236328283802","16.5734979925993","16","10","3","3","deaths",0
"11.9944956152878","7.42342164885244","16.7600776032135","16","11","3","3","deaths",0
"11.9646307186158","7.40601046241449","16.7167319406475","16","12","3","3","deaths",0
"3.72458135073026","-0.558082220482625","8.19168632928669","17","3","1","1","deaths",0
"12.1432803207304","7.6675317878709","16.8050861040604","17","4","1","1","deaths",0
"13.4531188810152","8.82466347763693","18.2784285519508","17","5","2","2","deaths",0
"13.6878358496709","9.02425307084891","18.5509063912827","17","6","2","2","deaths",0
"13.2906367236051","8.60434104373162","18.1791468544678","17","7","2","2","deaths",0
"12.9955830980894","8.31121901042207","17.8825417748152","17","8","2","2","deaths",0
"13.1728208625509","8.48047361452686","18.0681366445644","17","9","3","3","deaths",0
"13.4099722255304","8.70020966336766","18.3237993746948","17","10","3","3","deaths",0
"13.6474678778649","8.9118990435866","18.5889427002045","17","11","3","3","deaths",0
"13.6279839475826","8.90306668321566","18.557898590215","17","12","3","3","deaths",0
"4.63322401153003","0.215196319395194","9.24602225149938","18","3","1","1","deaths",0
"13.4988842615693","8.8630150235101","18.3321693399645","18","4","1","1","deaths",0
"15.0128572601951","10.2062822069953","20.0290679464947","18","5","2","2","deaths",0
"15.285928781688","10.4424509461441","20.3418183967825","18","6","2","2","deaths",0
"14.8986068463914","10.0315278451855","19.980973760688","18","7","2","2","deaths",0
"14.587406692652","9.72250926943514","19.6680048603744","18","8","2","2","deaths",0
"14.658091302035","9.79464033872044","19.7369731388385","18","9","3","3","deaths",0
"14.9346622596065","10.0496085983679","20.0365613015521","18","10","3","3","deaths",0
"15.2310537699816","10.3165483852917","20.3644960551608","18","11","3","3","deaths",0
"15.2305517718189","10.3246250225544","20.3546357753158","18","12","3","3","deaths",0
"4.49574889344555","-0.0910939034725056","9.29317478716294","19","3","1","1","deaths",0
"13.8945784907242","9.05452180168569","18.9494465270236","19","4","1","1","deaths",0
"15.5820463937215","10.5437563915272","20.8499682356038","19","5","2","2","deaths",0
"15.9032620911456","10.8239467378624","21.21537410271","19","6","2","2","deaths",0
"15.5232210776896","10.4184950379565","20.8639422551192","19","7","2","2","deaths",0
"15.1880811174387","10.0876100886566","20.5248621605311","19","8","2","2","deaths",0
"15.1305364437488","10.0469110420872","20.4490003063875","19","9","3","3","deaths",0
"15.4310145459863","10.3237480739788","20.7747139825319","19","10","3","3","deaths",0
"15.7645233967258","10.6219570555017","21.1461560976295","19","11","3","3","deaths",0
"15.7730578461538","10.6350833266684","21.1496436756242","19","12","3","3","deaths",0
"5.98541402921779","1.20618163372062","10.9903348354568","20","3","1","1","deaths",0
"16.0696007394517","10.9769489301784","21.3959506518041","20","4","1","1","deaths",0
"17.9646716377152","12.6474438208596","23.5328852798799","20","5","2","2","deaths",0
"18.3726470293396","13.0045715262102","23.9957231418968","20","6","2","2","deaths",0
"18.0376260615781","12.6352292475144","23.6991415504258","20","7","2","2","deaths",0
"17.6515009143853","12.2550483459958","23.3073778984423","20","8","2","2","deaths",0
"17.3862938074709","12.0208689833285","23.008704529016","20","9","3","3","deaths",0
"17.6931920817088","12.3054852987603","23.3393669555239","20","10","3","3","deaths",0
"18.0709927247734","12.6445762553648","23.7588154391903","20","11","3","3","deaths",0
"18.1147873637772","12.6903256378363","23.8003609895166","20","12","3","3","deaths",0
"7.07455793199689","2.11808298192382","12.2716038290887","21","3","1","1","deaths",0
"18.1408536683509","12.7936080436234","23.7415980175815","21","4","1","1","deaths",0
"20.258430232156","14.6612743981636","26.1288095550241","21","5","2","2","deaths",0
"20.7730033157703","15.1130657278828","26.711231585052","21","6","2","2","deaths",0
"20.4966817795935","14.7903235159939","26.486709638636","21","7","2","2","deaths",0
"20.0691272260981","14.3676668496831","26.0548169771191","21","8","2","2","deaths",0
"19.4842115787537","13.8345496914329","25.414268825195","21","9","3","3","deaths",0
"19.7395675585034","14.0744349824803","25.6860403586429","21","10","3","3","deaths",0
"20.1047800711451","14.403910450594","26.0897301422901","21","11","3","3","deaths",0
"20.1511364412439","14.4531540662218","26.1327894884372","21","12","3","3","deaths",0
