"base","base.low","base.high","hazard","hazard.low","hazard.high","lag","df.date","df.tmmx","df.rmax","cause","mobility"
"1.84784454901545","-2.12836515534127","5.98559486356138","2.76632081235999","0.877433909095848","4.69057631685694","21","12","3","3","cases",0
"2.15237495933549","-2.18268042661359","6.67955077223152","0.350927962366865","-1.05020880827764","1.77190493910384","0","3","1","1","deaths",0
"3.70598555186479","-0.696979207309345","8.30417195198983","1.4845837641204","0.148190085989741","2.83881049606276","0","4","1","1","deaths",0
"5.07583017028668","0.754931741285736","9.58203132254967","1.94226535155266","0.581697865665576","3.32123721838513","0","5","2","2","deaths",0
"4.82636158498935","0.491068896617142","9.34868345814601","1.8794055160092","0.52297081819439","3.2541436431244","0","6","2","2","deaths",0
"4.69861027859049","0.360140967368139","9.22462731327147","1.86098329890088","0.506842164401466","3.23336894464603","0","7","2","2","deaths",0
"4.94037256199134","0.617332413734917","9.44915283747148","1.90402337614217","0.547407346427908","3.27894327962754","0","8","2","2","deaths",0
"4.415031216939","0.00420656121364882","9.02040143042193","2.06327911402413","0.70044816606849","3.44455395400338","0","9","3","3","deaths",0
"4.46965522811422","0.0785474450625046","9.05342995183036","2.07769814155228","0.718626508318709","3.45510874314048","0","10","3","3","deaths",0
"4.42579876698281","0.0228864500739334","9.02252309590619","2.08152548304719","0.72162960584079","3.45978203217761","0","11","3","3","deaths",0
"4.50025826755815","0.105254559395918","9.08821945512326","2.0826947585894","0.723714705098355","3.46001038271733","0","12","3","3","deaths",0
"-0.581250879680373","-5.36984062095881","4.44965686952226","0.796807514303177","-0.476473925181209","2.08637902798485","1","3","1","1","deaths",0
"0.562982143571156","-4.36459834857811","5.74445449048682","2.03130284808373","0.816890796584824","3.26034336728456","1","4","1","1","deaths",0
"1.82359084836996","-3.10387780339088","7.00163657962236","2.49662313935277","1.26206876668409","3.74622879941504","1","5","2","2","deaths",0
"1.50668157314986","-3.43965869926863","6.7064000105683","2.43872660828464","1.20583435153636","3.68663799240327","1","6","2","2","deaths",0
"1.27736156822409","-3.68750803433566","6.49816816989304","2.38725923240157","1.15429595831689","3.63525101734523","1","7","2","2","deaths",0
"1.58688869409958","-3.35784769866783","6.78462460531439","2.39468169787582","1.1585189081514","3.64595046640652","1","8","2","2","deaths",0
"1.46561198165569","-3.53622947074813","6.72680902194209","2.49947901630274","1.25914894476966","3.75500197363807","1","9","3","3","deaths",0
"1.5427180154715","-3.43487559501654","6.77688912538119","2.50780251295146","1.27099976350638","3.75971009047773","1","10","3","3","deaths",0
"1.44819917976153","-3.54145928022782","6.69596533411954","2.50740134572638","1.27006861251993","3.75985199396573","1","11","3","3","deaths",0
"1.53025101718656","-3.4534203294539","6.7711762217687","2.51166486884187","1.27543986802572","3.76297992756973","1","12","3","3","deaths",0
"0.924038321553833","-3.68205785821378","5.75040625490646","0.0870628290231767","-1.19995863820932","1.39084971694059","2","3","1","1","deaths",0
"1.10458167275753","-3.80486238400256","6.26458559713456","1.48369552998349","0.262283694828924","2.71998680749743","2","4","1","1","deaths",0
"2.21651856623037","-2.76986001283929","7.45862002441022","1.96143608519928","0.722613176214715","3.21549571363968","2","5","2","2","deaths",0
"1.92476270343691","-3.07158246781185","7.17865324379241","1.90035789857983","0.660975890152837","3.15499972094397","2","6","2","2","deaths",0
"1.65119009564305","-3.36725833115902","6.93026265643462","1.82573767665195","0.584292144380716","3.08250555177354","2","7","2","2","deaths",0
"2.00402751689512","-2.97768479050804","7.24153105603857","1.81745017485559","0.572139589581444","3.07818052210485","2","8","2","2","deaths",0
"2.51413071029365","-2.48210205441339","7.76634050450002","1.90007476674339","0.651462688323923","3.16417625863719","2","9","3","3","deaths",0
"2.56441749982044","-2.40647305427342","7.78849854383807","1.90347209955617","0.658299369610882","3.16404798192018","2","10","3","3","deaths",0
"2.43894762635017","-2.54564788760678","7.67849524761894","1.89900079087573","0.653259574012388","3.16016000002228","2","11","3","3","deaths",0
"2.5294529330059","-2.4535791045443","7.76703668100647","1.90467528217817","0.659793758840421","3.16495252558724","2","12","3","3","deaths",0
"5.9122377744431","1.98358194798016","9.99223498652899","-0.723078728338011","-2.08398666876687","0.656744100057716","3","3","1","1","deaths",0
"6.54360895927337","2.40308243179559","10.8515519308427","0.858344480114992","-0.432340354923977","2.16576032348879","3","4","1","1","deaths",0
"7.30428867582689","3.09256681244445","11.6880753311042","1.36583877321474","0.0639512810846732","2.68466454352057","3","5","2","2","deaths",0
"7.08597914974225","2.8716070848497","11.4730026624409","1.30483018302501","0.000636577140156191","2.6260328902501","3","6","2","2","deaths",0
"6.83011935165889","2.59710609138093","11.2377808251694","1.21625910888816","-0.0914493218016954","2.54108420605041","3","7","2","2","deaths",0
"7.01433020574458","2.81389227732973","11.3863760598945","1.19159432571487","-0.120500326190887","2.52092567164874","3","8","2","2","deaths",0
"8.19252248309179","3.96813033740924","12.588558467541","1.27434758374738","-0.0425387485021522","2.60858319228257","3","9","3","3","deaths",0
"8.2096614280613","4.00207080386814","12.5874776903015","1.27684877765004","-0.0359371142177434","2.60687493314993","3","10","3","3","deaths",0
"8.08401027589467","3.86357409295204","12.4759414389576","1.26559130399406","-0.0483463903403702","2.59680167168852","3","11","3","3","deaths",0
"8.20198965664949","3.98411487765102","12.5909527569001","1.27704992882951","-0.036533136973238","2.60789430543822","3","12","3","3","deaths",0
"6.25743227720681","1.94013858698747","10.7575688109416","-0.746232289186965","-2.12220234660736","0.649081211223645","4","3","1","1","deaths",0
"6.96114536820618","2.45629616739433","11.6640660110005","0.980489990527933","-0.316923588971418","2.29478990677443","4","4","1","1","deaths",0
"7.66241660397649","3.02731826755864","12.5060434835956","1.4407653160206","0.136573453818389","2.76194314403699","4","5","2","2","deaths",0
"7.385596186018","2.74230235274517","12.238737152637","1.37884563358253","0.0705786469238134","2.70421617386836","4","6","2","2","deaths",0
"7.09147387858331","2.4229810041358","11.9727590922607","1.27752640333112","-0.0369691301765007","2.60930731216777","4","7","2","2","deaths",0
"7.30559349590716","2.68211604552742","12.1372527072149","1.23372839322922","-0.0864337683067817","2.5713339130446","4","8","2","2","deaths",0
"8.04519435544475","3.33509943348325","12.9699791000852","1.34979900407941","0.0237316162514656","2.69344676697081","4","9","3","3","deaths",0
"8.0634905249193","3.37260538226567","12.967240607372","1.35036340181713","0.0272866417038164","2.69094070775071","4","10","3","3","deaths",0
"7.90933428263423","3.20360996273892","12.8296232033497","1.33050706641584","0.00576465651185298","2.67279788924011","4","11","3","3","deaths",0
"8.05597045680453","3.35728614854844","12.9682597759054","1.34589117240655","0.0211411954515128","2.68818706495968","4","12","3","3","deaths",0
"11.3845930782285","6.82574187515219","16.1379959308134","-1.07327383398754","-2.54414471086577","0.419796439017572","5","3","1","1","deaths",0
"12.7691689903708","8.02019359562265","17.726927266812","0.901214424842744","-0.469669200781508","2.29097995209351","5","4","1","1","deaths",0
"12.7953971422682","7.95799745545505","17.8495518290028","1.33595032710507","-0.0403339668754055","2.73118384863931","5","5","2","2","deaths",0
"12.5435503342438","7.69596412202211","17.6093349931436","1.27192349417742","-0.111283191753297","2.67428410256441","5","6","2","2","deaths",0
"12.2824935000926","7.41683445287069","17.3685522461549","1.15318246145251","-0.240595335094229","2.56643327463033","5","7","2","2","deaths",0
"12.4500407672613","7.63357756376146","17.4820344614848","1.07371307776298","-0.330668670712364","2.49788314095007","5","8","2","2","deaths",0
"12.6355612592272","7.6191927130304","17.8857538358492","1.22235283728038","-0.19432504049588","2.65913955365922","5","9","3","3","deaths",0
"12.6540054586094","7.6551568232694","17.8849701245828","1.21665894093625","-0.198420897431806","2.65180310060027","5","10","3","3","deaths",0
"12.4985376507036","7.49036571547981","17.740049438907","1.18352749826689","-0.235013514365845","2.62223849914305","5","11","3","3","deaths",0
"12.6764105173048","7.6777514933895","17.9071192607846","1.20370508795695","-0.21650082846234","2.64412461546202","5","12","3","3","deaths",0
"8.47194420367683","4.29284057600143","12.8185081002872","-0.905199714531169","-2.45573564924537","0.669983099226545","6","3","1","1","deaths",0
"10.1333483466471","5.75627039458151","14.691586350282","1.3430253766695","-0.0819273156711486","2.7882996196652","6","4","1","1","deaths",0
"10.0904220374058","5.60737645033669","14.7637734384366","1.78858746395454","0.36066059835238","3.23683080736137","6","5","2","2","deaths",0
"9.90419522667398","5.4145019931839","14.585108310846","1.73436682337889","0.296636104007453","3.19270710356632","6","6","2","2","deaths",0
"9.64764434819119","5.14357605622671","14.3446548239732","1.59801064468723","0.143718126201664","3.07342247818225","6","7","2","2","deaths",0
"9.70049650699207","5.23259181338507","14.3580969213559","1.48548446837662","0.0143744682712388","2.97823300438163","6","8","2","2","deaths",0
"9.86871787381616","5.1614188103452","14.7867279064203","1.65583514550234","0.163400625699084","3.1705069374228","6","9","3","3","deaths",0
"9.89074901383884","5.19809481095526","14.7927321357243","1.64853379452283","0.15469410445732","3.16465458723227","6","10","3","3","deaths",0
"9.75880997706489","5.06126605348207","14.6663924785452","1.60969602028953","0.110270698537906","3.1315793404046","6","11","3","3","deaths",0
"9.92348073339469","5.23478603226335","14.8210783917067","1.63543933387373","0.132783579004347","3.16064488948704","6","12","3","3","deaths",0
"7.39067054743678","3.81601946500221","11.0884060095943","-0.787725051245747","-2.39739944543885","0.848496296005985","7","3","1","1","deaths",0
"9.25278551040243","5.53742947316305","13.0989375178712","1.6607314876365","0.207008351022209","3.13554407690191","7","4","1","1","deaths",0
"9.64631719492961","5.78798647562053","13.6453700929616","2.13192578009225","0.669691296321528","3.6153993245772","7","5","2","2","deaths",0
"9.53669947837836","5.67049736137837","13.5443556358413","2.10053124853411","0.626288732762204","3.59637240440971","7","6","2","2","deaths",0
"9.29190879126369","5.40977443661068","13.3170181900065","1.96203661403258","0.466251565276998","3.48009155817313","7","7","2","2","deaths",0
"9.20060476240816","5.33620642082426","13.2067736788956","1.82175056757181","0.302894791957997","3.36360590737466","7","8","2","2","deaths",0
"9.35957402306766","5.35075366782962","13.5209385232792","1.92227725046354","0.371400798003241","3.49711688119645","7","9","3","3","deaths",0
"9.36546140005083","5.37192085592493","13.5103550366138","1.91467590306389","0.359460385194788","3.49399174289302","7","10","3","3","deaths",0
"9.26464699987175","5.26408531181588","13.4172500396625","1.87556905407484","0.311613471219507","3.46390822503631","7","11","3","3","deaths",0
"9.40867926468054","5.41627907524822","13.5522824695522","1.90990429615221","0.341264144816922","3.50306707977994","7","12","3","3","deaths",0
"5.39325411802694","1.40604100602548","9.53724160207563","0.40792484573362","-1.02796505873856","1.86464669348136","8","3","1","1","deaths",0
"6.90611096006286","2.77110756201011","11.2074865371017","2.4976371978823","1.19244431286309","3.81966462503234","8","4","1","1","deaths",0
"5.94630080542398","1.65091113969238","10.4231976723564","2.97224623353782","1.65279579832993","4.30882309834657","8","5","2","2","deaths",0
"5.8214531320546","1.53100323034816","10.2932068697656","2.95930343466619","1.62873427283432","4.307293007242","8","6","2","2","deaths",0
"5.54890987569898","1.2293753881264","10.0527621872015","2.83595652696722","1.48476560471045","4.20513750810141","8","7","2","2","deaths",0
"5.48014277180917","1.17415603995679","9.969392922509","2.71093636015045","1.33911856969047","4.10132431459826","8","8","2","2","deaths",0
"5.38961253377228","0.878107489599533","10.102882641447","2.83860458583556","1.43494758003118","4.26168540007037","8","9","3","3","deaths",0
"5.47013363347539","0.961952823811463","10.179614969171","2.83860649049832","1.43041034122984","4.26635315117798","8","10","3","3","deaths",0
"5.32078503516586","0.809295321094439","10.0341761649286","2.81149281167161","1.39474728276314","4.24803392119417","8","11","3","3","deaths",0
"5.50352995162011","1.00184482794399","10.2058566476086","2.8498419830463","1.42775755002373","4.29186498302032","8","12","3","3","deaths",0
"20.1596072198405","13.2141226136272","27.531184925585","1.37322593086513","0.057727180299838","2.70602006691942","9","3","1","1","deaths",0
"20.9288993842946","13.8683459643573","28.4272515109188","3.16985092438036","1.95414798207958","4.40004992861851","9","4","1","1","deaths",0
"18.902695100687","11.6410359478397","26.6366867897244","3.58051182832591","2.34779372083602","4.82807728989434","9","5","2","2","deaths",0
"18.7957411981153","11.5883209009283","26.4686842930368","3.58437080743994","2.34023400765546","4.84363241509285","9","6","2","2","deaths",0
"18.4654981912256","11.2187148180066","26.184467107537","3.49990544235166","2.23771756850986","4.77767580636208","9","7","2","2","deaths",0
"18.3757664284658","11.1263417003158","26.0981137606086","3.36501859854383","2.08451348301733","4.66158583059464","9","8","2","2","deaths",0
"18.1237783213626","10.7712178122227","25.9643730609485","3.52533794225431","2.21584674083903","4.85160508655185","9","9","3","3","deaths",0
"18.2615835198318","10.87787404051","26.1369976439876","3.51115632329844","2.19921361465671","4.83994058687862","9","10","3","3","deaths",0
"18.0666697149619","10.6823758535041","25.9436146910337","3.47079514100046","2.15143953326751","4.80719112748491","9","11","3","3","deaths",0
"18.2083027443029","10.8442747615924","26.0615658115206","3.50775537146768","2.18168606777662","4.85103382354783","9","12","3","3","deaths",0
"17.1200407500388","9.99302600426424","24.7088514935389","2.31467772558875","0.939226474926991","3.70887160197704","10","3","1","1","deaths",0
"18.2377857281062","10.9743992191156","25.9765682198661","4.10784457721922","2.83031055498291","5.40125031246663","10","4","1","1","deaths",0
"15.8182661416413","8.38797457574394","23.7579244797323","4.55102509605969","3.25561106013559","5.86269100931269","10","5","2","2","deaths",0
"15.9278121761456","8.55082138440562","23.8061349011439","4.56614960583546","3.26080194906611","5.88799851451134","10","6","2","2","deaths",0
"15.4292592491281","8.0124255980736","23.3553808001888","4.48443162484489","3.16243234066447","5.82337198018579","10","7","2","2","deaths",0
"15.2219588469919","7.8122158713968","23.1409603562385","4.3627033644638","3.02476974871444","5.71801208684548","10","8","2","2","deaths",0
"15.5450956841577","7.98818563286341","23.6308310804533","4.52114239807102","3.16009162043513","5.90015030612627","10","9","3","3","deaths",0
"15.5802518334352","7.97247467116216","23.724075553195","4.50790825521341","3.14730246456496","5.8864616612945","10","10","3","3","deaths",0
"15.4895600749892","7.8742149075097","23.642508061359","4.47688118233716","3.11087676924557","5.86098230951995","10","11","3","3","deaths",0
"15.4278676086914","7.84857513892476","23.5398112912188","4.50761145958207","3.13622598270005","5.89723202416761","10","12","3","3","deaths",0
"3.19467492884256","-4.00994133464742","10.9400398513692","3.21344361678946","1.65274229983097","4.79810679198855","11","3","1","1","deaths",0
"5.90123361664134","-1.49470554021527","13.8524720222531","5.08518743944484","3.63291972343303","6.55780661833736","11","4","1","1","deaths",0
"3.33762414359591","-4.13627618531003","11.3942181537363","5.5234903602533","4.05487865189189","7.0128297882361","11","5","2","2","deaths",0
"3.6258836115413","-3.79701122408173","11.621519153475","5.51907062310346","4.0438011988108","7.01525835150625","11","6","2","2","deaths",0
"2.79629180930789","-4.65099297509147","10.8252507232077","5.39985531756255","3.90883714820978","6.91226854091029","11","7","2","2","deaths",0
"2.63640215242431","-4.80258549985845","10.6566927485043","5.30292612052228","3.79930809184079","6.82832528838222","11","8","2","2","deaths",0
"1.9833894000888","-5.57531017445635","10.1471631280549","5.43591052125052","3.91329305124553","6.98083855318545","11","9","3","3","deaths",0
"1.7502260254554","-5.8457598338097","9.95902550917662","5.43639577487749","3.91588423516338","6.97915564899612","11","10","3","3","deaths",0
"1.72534611745121","-5.88705464694611","9.953481998632","5.4142539069715","3.89127643541385","6.95955722203072","11","11","3","3","deaths",0
"1.65046949208172","-5.9068371396675","9.8147584144683","5.42923364134458","3.90546405332493","6.97534925109204","11","12","3","3","deaths",0
"14.1153745971593","6.30952551912585","22.494373442643","1.96070562802262","-0.245021067283624","4.2152041270668","12","3","1","1","deaths",0
"19.4931081286643","11.370990067489","28.2075599902277","4.01705447873177","2.00181682024745","6.07210694588101","12","4","1","1","deaths",0
"16.9806460502089","8.80163885142336","25.7744983879463","4.49363316194131","2.45263940123817","6.57528625124326","12","5","2","2","deaths",0
"17.1497439435065","9.02395045558655","25.8811705930612","4.43608387871368","2.39061325679824","6.52241713375574","12","6","2","2","deaths",0
"16.241320996466","8.09546895679147","25.00102767864","4.29838952408166","2.2384248255324","6.39985969932924","12","7","2","2","deaths",0
"15.8960179915488","7.76884581518857","24.6360846188478","4.22259451649285","2.15570435688541","6.33130353446729","12","8","2","2","deaths",0
"15.4632765127779","7.22613243532584","24.3332005013549","4.27407035614782","2.18037631709942","6.41066455750861","12","9","3","3","deaths",0
"15.5447105292953","7.26248298879311","24.4664467882356","4.3075462378682","2.22860667551688","6.42876349375818","12","10","3","3","deaths",0
"15.5836090814526","7.28733432892268","24.5214150566566","4.3045189076065","2.22894400579623","6.42223462594305","12","11","3","3","deaths",0
"15.2756601876801","7.04749016683548","24.1362857830218","4.28715180627173","2.21210429207994","6.40432566367868","12","12","3","3","deaths",0
"8.0181652825293","0.577837716656737","16.0088971476416","4.84427358832971","2.83732979745086","6.89038431778701","13","3","1","1","deaths",0
"12.966038798048","5.21703075375044","21.2857446204564","6.32587486756928","4.47529445613915","8.20923477846864","13","4","1","1","deaths",0
"10.0399032673892","2.25614252759154","18.4161656384514","6.59058749043131","4.71598135838447","8.49875247476337","13","5","2","2","deaths",0
"10.2018305469409","2.46783889763829","18.519562689602","6.54987486620171","4.67557291155698","8.45773773405158","13","6","2","2","deaths",0
"9.26281858853219","1.51320260869652","17.6040477407591","6.44412500061713","4.56223827516515","8.35988148350595","13","7","2","2","deaths",0
"8.95921246331177","1.21388521898229","17.2972458762856","6.40476225393163","4.52172552076442","8.32172329633494","13","8","2","2","deaths",0
"9.02942100019353","1.21928226871051","17.4421945818534","6.58354939412198","4.6921661011913","8.50910268175236","13","9","3","3","deaths",0
"9.09123923722106","1.26566911351513","17.5215508127649","6.61578119995987","4.73969390951192","8.52547278492126","13","10","3","3","deaths",0
"9.12965194850093","1.28695406476247","17.5796137258329","6.62895019669767","4.76071198317003","8.53050542341098","13","11","3","3","deaths",0
"8.91152980353665","1.12711577858706","17.2951609746027","6.62369854359028","4.75922615003534","8.52135424170064","13","12","3","3","deaths",0
"17.8310533886271","10.2903922728786","25.8872768202831","2.19209554349709","-1.35832564916756","5.87030745674997","14","3","1","1","deaths",0
"23.0514378762487","15.2314357096975","31.4021323274896","5.79125238370708","2.39008984140885","9.30539369823853","14","4","1","1","deaths",0
"20.9410326731664","13.0221459527227","29.4147554955317","5.71054092073033","2.27053832366066","9.26625248014452","14","5","2","2","deaths",0
"21.0404813395341","13.1800191870117","29.4468602156537","5.60367549141367","2.17384383178605","9.14864175665282","14","6","2","2","deaths",0
"20.3211544710447","12.4347709059543","28.7607036203631","5.43173450124894","1.99598267946832","8.98322020068594","14","7","2","2","deaths",0
"19.99246793685","12.0786694653268","28.4650543253485","5.44404663656892","1.98946441450762","9.01564230112148","14","8","2","2","deaths",0
"19.5140226444479","11.6452394615908","27.9373995482502","5.772848923894","2.30968731206838","9.35323783515454","14","9","3","3","deaths",0
"19.7251474087347","11.8414585113187","28.1645564430169","5.93115045939481","2.47347320555922","9.50549724357517","14","10","3","3","deaths",0
"19.9177223706693","12.002827964125","28.3919379533433","6.0726114079263","2.60947030895449","9.65263593135472","14","11","3","3","deaths",0
"19.7279551145899","11.8610193994099","28.1481548522066","6.09132648402833","2.63110883180275","9.66820570541216","14","12","3","3","deaths",0
"12.2102901500848","4.80543580497248","20.1383222049332","-0.0189828636628753","-3.86106788805873","3.97664679671355","15","3","1","1","deaths",0
"17.0328005033768","9.42976767595436","25.1640818083619","3.65875683663937","-0.0974011817107212","7.55613964018724","15","4","1","1","deaths",0
"15.4882689830897","7.74649835019863","23.7862991088647","3.45087057425877","-0.337219162930746","7.38294208414694","15","5","2","2","deaths",0
"15.7323182059707","8.05370998343491","23.9565904713629","3.32994942190399","-0.445148639692594","7.24819837147783","15","6","2","2","deaths",0
"14.9280229801892","7.22270315391829","23.1870683876916","3.09050259731571","-0.690641200302744","7.01561115909206","15","7","2","2","deaths",0
"14.4467797396292","6.71321617526879","22.7407987709656","3.06700630759056","-0.738049087848514","7.01792269436934","15","8","2","2","deaths",0
"13.7716820135116","6.10082123364024","21.9971295008185","3.31335770348855","-0.486302221312906","7.25809730944356","15","9","3","3","deaths",0
"13.966121840444","6.27422707709631","22.2147390253765","3.45738551465749","-0.347003512614874","7.40701228069331","15","10","3","3","deaths",0
"14.1818046432658","6.44481364867346","22.4811624418245","3.60802326799208","-0.214349296595429","7.57681500126286","15","11","3","3","deaths",0
"14.1050594564134","6.40274909237222","22.364926701739","3.62498804845568","-0.196116855955775","7.5923882895871","15","12","3","3","deaths",0
"12.4863543070055","5.06054798874349","20.4370255772592","0.70518058468636","-2.98699699290393","4.53787721479442","16","3","1","1","deaths",0
"16.9120132172131","9.32357059107267","25.0271900250023","3.38093888101787","-0.211542630751171","7.10275322097809","16","4","1","1","deaths",0
"15.2523560139979","7.46595575316877","23.6029166044582","3.38272827481516","-0.253798729124122","7.15183505103536","16","5","2","2","deaths",0
"15.8355975424627","8.1040881633927","24.1200576775512","3.2843437174944","-0.340280321764741","7.04079533431841","16","6","2","2","deaths",0
"14.9099287704246","7.16110151481146","23.2190743037388","3.01944694907241","-0.613257959575386","6.78493158952735","16","7","2","2","deaths",0
"14.2735326632606","6.48764656797467","22.628686877831","2.95176922967821","-0.702142034561515","6.74013523242383","16","8","2","2","deaths",0
"13.5330395131199","5.83175426001599","21.7947406353964","3.09904396993232","-0.534486050837646","6.86530884409666","16","9","3","3","deaths",0
"13.8364724338438","6.07312280850032","22.1680112084228","3.27669316745003","-0.365995160935551","7.05256070788467","16","10","3","3","deaths",0
"14.2750310405872","6.43949040828034","22.687384815883","3.46018430586461","-0.203294191835868","7.25814694905298","16","11","3","3","deaths",0
"14.1413255671049","6.32852295918693","22.5281969468963","3.4845859364911","-0.180113552729222","7.28382797854616","16","12","3","3","deaths",0
"20.2649708052438","12.8278476247668","28.1923169436694","1.22958290505641","-2.33589570491174","4.92522845619396","17","3","1","1","deaths",0
"26.1667423315254","18.5407541647132","34.2833271368535","3.23287537306456","-0.222587460823731","6.80800680821765","17","4","1","1","deaths",0
"24.7089128501497","16.8501494685845","33.0962178054169","3.53595424760644","0.0333693262541512","7.1611792561008","17","5","2","2","deaths",0
"25.5321906027678","17.7231796781033","33.8592019058476","3.45531478299093","-0.0318989771203704","7.06417394482819","17","6","2","2","deaths",0
"24.5493761844823","16.7141808445014","32.9105597597527","3.26991881621546","-0.225451494806428","6.88774133367891","17","7","2","2","deaths",0
"23.9299094141579","16.0338944783697","32.363241934144","3.22423548101676","-0.28787488572678","6.86005115655852","17","8","2","2","deaths",0
"23.3092704898474","15.5474444639787","31.5924922379265","3.36454737106258","-0.128117520903404","6.97935583081528","17","9","3","3","deaths",0
"23.906367248379","16.0477472828797","32.2971639187961","3.60208975742498","0.100786417253507","7.22586091746749","17","10","3","3","deaths",0
"24.700377475073","16.762288779673","33.1781374358671","3.8498687585022","0.335672778877494","7.48714731724538","17","11","3","3","deaths",0
"24.5897423208514","16.6461190282724","33.0743278978173","3.92216217632535","0.404196263348555","7.5633907080517","17","12","3","3","deaths",0
"15.2238630220291","7.46374108524961","23.5443552927049","3.5567692576955","0.18411170039101","7.04296596612668","18","3","1","1","deaths",0
"24.0435804507914","15.9524289579017","32.6993318668501","5.25566402374147","1.9689136601899","8.64835577241272","18","4","1","1","deaths",0
"21.9638195534937","13.6447498408864","30.8918652283","5.85563840759287","2.51570632719329","9.30438450977835","18","5","2","2","deaths",0
"23.0516323319528","14.7634155255947","31.9384243681834","5.78415413001367","2.46119585649971","9.21488053560156","18","6","2","2","deaths",0
"21.8949182820679","13.5877480969102","30.8096282559913","5.63128314447023","2.3024523372378","9.06843114537708","18","7","2","2","deaths",0
"21.1351992100472","12.7511248938551","30.1427059062319","5.60114206694096","2.25574643684343","9.05598555020912","18","8","2","2","deaths",0
"20.6273923343121","12.4052008094633","29.4510189616691","5.60671669262958","2.28211337204387","9.03938374865108","18","9","3","3","deaths",0
"21.1881531097859","12.8703308904365","30.1189456812808","5.82735822276033","2.49640381029026","9.26656284582792","18","10","3","3","deaths",0
"22.0457537549843","13.6504220372392","31.0612467830665","6.05940941597634","2.71702277903323","9.51055649134109","18","11","3","3","deaths",0
"21.9945234448314","13.5696752537142","31.0443453966361","6.15442821648089","2.80718504283333","9.61065245851256","18","12","3","3","deaths",0
"8.90112472615519","0.906354767290951","17.5293170977362","3.51744747176825","0.0576363884207565","7.09689252973802","19","3","1","1","deaths",0
"21.1579322822472","12.5291044498559","30.4484260020999","4.90801925382784","1.51560745749366","8.41379743868238","19","4","1","1","deaths",0
"17.799572280188","9.02047384885429","27.2856257131473","5.85781423443543","2.40599631850935","9.42598321722337","19","5","2","2","deaths",0
"19.0316267284517","10.2491800097565","28.5136829168944","5.78172102544017","2.34800111499762","9.3306403759785","19","6","2","2","deaths",0
"17.6906362349761","8.89518200951851","27.1964985207769","5.64260195031481","2.20522205867066","9.19558826872937","19","7","2","2","deaths",0
"16.7164460593012","7.84746600606123","26.3147785034481","5.61962223448473","2.16646415808694","9.18949474158008","19","8","2","2","deaths",0
"16.7600037402207","8.03899418641176","26.1849814141548","5.41819215484569","1.97905321380494","8.97331252818103","19","9","3","3","deaths",0
"17.1415844762247","8.35561606084259","26.6399593528717","5.61064327278464","2.1689878048722","9.16823404175373","19","10","3","3","deaths",0
"17.894180489744","9.02939179725635","27.479733347445","5.8023621532729","2.34866342091373","9.37260402879794","19","11","3","3","deaths",0
"17.8043976150278","8.90052486575699","27.436264559303","5.89357275476883","2.43472597460728","9.46921216491801","19","12","3","3","deaths",0
"5.04904702037623","-2.70029489417427","13.415577856962","6.2311617016823","2.72689008043558","9.85497280850927","20","3","1","1","deaths",0
"15.7420884982808","7.47520363288148","24.6448538558095","7.82799128761544","4.39538789374021","11.3734614115002","20","4","1","1","deaths",0
"11.9032659732777","3.48535878665874","21.0059189271565","9.03071678099161","5.53542509844034","12.6417711464023","20","5","2","2","deaths",0
"13.0530518736714","4.64660284901521","22.1348060040853","8.95147894806954","5.47325616220116","12.5444041162132","20","6","2","2","deaths",0
"11.843549622921","3.43175822905331","20.9394465146112","8.7968036057813","5.31313741394099","12.3957064189414","20","7","2","2","deaths",0
"10.9115134572","2.44253756788335","20.0806238249925","8.7477934463233","5.24490776801492","12.3672663147915","20","8","2","2","deaths",0
"10.8251422049169","2.52243548481885","19.8002377397556","8.3569541683641","4.86454485910059","11.9656746941577","20","9","3","3","deaths",0
"11.1540767612125","2.81418703101093","20.1704661333452","8.51529305392875","5.02621279309687","12.1202841977943","20","10","3","3","deaths",0
"11.8106273170806","3.41003780009086","20.8936448239853","8.67592634511847","5.17930122894206","12.2887947435778","20","11","3","3","deaths",0
"11.7486245226754","3.30449615182988","20.8829774877971","8.77086400619465","5.27205844338126","12.3859553199222","20","12","3","3","deaths",0
"13.8603296380168","6.26098959794332","22.003142586287","5.96871426140859","2.16960040872716","9.90909582980875","21","3","1","1","deaths",0
"23.3637492264112","15.4150125338948","31.8599226311873","8.62298552063401","4.90401234950544","12.4738007551671","21","4","1","1","deaths",0
"20.8383079446944","12.6461028446682","29.6262924166306","9.9285476632162","6.15544269002237","13.835760891041","21","5","2","2","deaths",0
"21.878228293426","13.7281606926152","30.6123517823585","9.84178872226211","6.08493499740947","13.7316863134308","21","6","2","2","deaths",0
"21.0018890614822","12.8344052462508","29.7605736875521","9.68706142814844","5.92135077981366","13.586650436064","21","7","2","2","deaths",0
"20.3121318219863","12.0786838713297","29.1504197191397","9.61017110473681","5.82441505904718","13.5313585518613","21","8","2","2","deaths",0
"19.3553798067936","11.2803199837986","28.0164065928099","9.00834150149878","5.24656227176736","12.9045762675231","21","9","3","3","deaths",0
"19.5749156606798","11.499732293875","28.2349308030053","9.10278162565448","5.34923876457931","12.9900614190051","21","10","3","3","deaths",0
"20.0626825117265","11.9692683813453","28.7411085228923","9.21481691834514","5.46159369529529","13.101611843362","21","11","3","3","deaths",0
