"pm","pm.low","pm.high","lag","df.date","df.tmmx","df.rmax","cause","mobility"
"-0.348905952827605","-2.80496620496642","2.16921746989311","18","4","1","1","cases",1
"-0.129670035480878","-2.58961878795215","2.39240092398201","18","5","2","2","cases",1
"-0.789789744548741","-3.2408969507816","1.72340905148927","18","6","2","2","cases",1
"-2.15213305458565","-4.6423260180866","0.403089399846945","18","7","2","2","cases",1
"-1.94140429356923","-4.43662811123383","0.618971493696119","18","8","2","2","cases",1
"-1.88276171080561","-4.34619723609646","0.644116295724007","18","9","3","3","cases",1
"-2.24653224758126","-4.72354788002294","0.294881316425233","18","10","3","3","cases",1
"-1.74629518487142","-4.24851691826575","0.821315756100272","18","11","3","3","cases",1
"-0.696415848818133","-3.21254828148237","1.88512715418654","18","12","3","3","cases",1
"-2.9756044312417","-5.4280367570513","-0.459575833276604","19","3","1","1","cases",1
"-0.986944770818632","-3.42453189292368","1.51216761328428","19","4","1","1","cases",1
"-0.606068686841732","-3.05189158120799","1.90145783153715","19","5","2","2","cases",1
"-1.19874321369322","-3.63207587384707","1.29603217119154","19","6","2","2","cases",1
"-2.60976990275247","-5.08290257874242","-0.0721979908480108","19","7","2","2","cases",1
"-2.4205159367415","-4.89983563120739","0.123441144927305","19","8","2","2","cases",1
"-2.49628220032851","-4.94285305316194","0.0132582358575606","19","9","3","3","cases",1
"-2.84327147974524","-5.30141262579735","-0.321323068331936","19","10","3","3","cases",1
"-2.40588189991165","-4.88400596899873","0.13680648314125","19","11","3","3","cases",1
"-1.37531293593126","-3.86623747272096","1.18015401431302","19","12","3","3","cases",1
"0.129466648025311","-2.18390804796501","2.49755322605107","20","3","1","1","cases",1
"1.7766626788001","-0.505548805893186","4.11122370860224","20","4","1","1","cases",1
"2.18720946555548","-0.103791516238871","4.53075183583942","20","5","2","2","cases",1
"1.75477914235598","-0.526775718538375","4.08866459392809","20","6","2","2","cases",1
"0.488021486046963","-1.8393709875663","2.87059652909492","20","7","2","2","cases",1
"0.635814042406113","-1.69769799193784","3.02471927002426","20","8","2","2","cases",1
"0.417866020898883","-1.88654582173895","2.77640208110674","20","9","3","3","cases",1
"0.131151436439647","-2.18390502206811","2.50099935239914","20","10","3","3","cases",1
"0.563427623608437","-1.76053121306874","2.94236217158841","20","11","3","3","cases",1
"1.52127148640218","-0.800627182815827","3.89751740880344","20","12","3","3","cases",1
"0.702634300803906","-1.57506926643514","3.0330474153248","21","3","1","1","cases",1
"2.54563170897895","0.301682069520726","4.83978299890333","21","4","1","1","cases",1
"2.87150317797182","0.620203419977772","5.17317403866768","21","5","2","2","cases",1
"2.48729892896455","0.25260411417467","4.77180652377525","21","6","2","2","cases",1
"1.39677984011524","-0.876232171355762","3.72191440218606","21","7","2","2","cases",1
"1.44935156153843","-0.831875573783192","3.78305520857221","21","8","2","2","cases",1
"1.23698721058723","-1.01235786341456","3.53744526346931","21","9","3","3","cases",1
"1.03818043283699","-1.21784198599131","3.34572670229361","21","10","3","3","cases",1
"1.27580433688732","-0.980406290469149","3.58342384408556","21","11","3","3","cases",1
"2.15677637349976","-0.0934652282288839","4.45770121909947","21","12","3","3","cases",1
"-0.761899510570263","-2.31110574730526","0.811874922808786","0","3","1","1","deaths",1
"0.305046692796695","-1.20415091138454","1.83729868063351","0","4","1","1","deaths",1
"1.5652555588562","0.0289417809204773","3.12516510799825","0","5","2","2","deaths",1
"1.5029875652691","-0.0361975502814804","3.06587216765268","0","6","2","2","deaths",1
"1.50484301434008","-0.0338805326294822","3.06725128736096","0","7","2","2","deaths",1
"1.58868875529876","0.0602789436007889","3.14044485962308","0","8","2","2","deaths",1
