"pm","pm.low","pm.high","max.lag","df.date","df.tmmx","df.rmax","cause","mobility"
"9.26437768643698","5.83844891211742","12.8012017742022","13","12","3","3","deaths",1
"4.81152429606262","0.619088190617023","9.17864415997109","14","3","1","1","deaths",1
"10.1622527359199","5.94044137509167","14.5523066577104","14","4","1","1","deaths",1
"13.1746473810376","8.81512856101732","17.7088239402293","14","5","2","2","deaths",1
"13.3361558476122","8.94891169741545","17.9000691442333","14","6","2","2","deaths",1
"13.0503423474036","8.63844174147805","17.6414140335154","14","7","2","2","deaths",1
"12.8669033420609","8.47422533588162","17.4374634212048","14","8","2","2","deaths",1
"13.1349537058009","8.71931072133765","17.7299383622898","14","9","3","3","deaths",1
"13.2022317315845","8.80007143999382","17.7825078550526","14","10","3","3","deaths",1
"13.1072237953017","8.69564240492058","17.6978560651233","14","11","3","3","deaths",1
"13.112489529883","8.69829541721143","17.7059422922837","14","12","3","3","deaths",1
"3.85792655176422","-0.728186201887715","8.65590639421521","15","3","1","1","deaths",1
"10.2302800378712","5.48558596250648","15.1883883125636","15","4","1","1","deaths",1
"13.2977031521933","8.39990249989391","18.4167996790872","15","5","2","2","deaths",1
"13.5441434142789","8.60904829635045","18.7034847087923","15","6","2","2","deaths",1
"13.1960700874951","8.23193811791805","18.3878853697791","15","7","2","2","deaths",1
"12.8964158269292","7.956866781342","18.0619731432378","15","8","2","2","deaths",1
"13.1105805470442","8.16664346331599","18.2804885318308","15","9","3","3","deaths",1
"13.2257932456229","8.28808638125609","18.3886490612102","15","10","3","3","deaths",1
"13.1229004498097","8.17096954037635","18.3015245268831","15","11","3","3","deaths",1
"13.069852040885","8.1185378645634","18.2479128284431","15","12","3","3","deaths",1
"5.26739684520616","0.359133559188374","10.415708521744","16","3","1","1","deaths",1
"12.458610317935","7.30885423118122","17.8555033995162","16","4","1","1","deaths",1
"15.8528877021885","10.5122073728811","21.4516650061009","16","5","2","2","deaths",1
"16.2312348439969","10.8404846954245","21.8841652531859","16","6","2","2","deaths",1
"15.8671779673137","10.4383295072045","21.56289387946","16","7","2","2","deaths",1
"15.4232871253742","10.0272282681655","21.0839845783992","16","8","2","2","deaths",1
"15.5535552990136","10.1680521629177","21.2023257204928","16","9","3","3","deaths",1
"15.7819009543384","10.3868854812992","21.4405907925654","16","10","3","3","deaths",1
"15.7239575052813","10.3017776989987","21.4126791068546","16","11","3","3","deaths",1
"15.5945785407506","10.1747704229659","21.2810023267216","16","12","3","3","deaths",1
"6.70764085650954","1.56860150921965","12.1066988022696","17","3","1","1","deaths",1
"14.3145012398425","8.90457590930456","19.9931691079427","17","4","1","1","deaths",1
"18.0764478641135","12.4427809307487","23.9923757203528","17","5","2","2","deaths",1
"18.5247015351646","12.8391206959948","24.4967595223248","17","6","2","2","deaths",1
"18.1725553046856","12.445868490326","24.1908930468209","17","7","2","2","deaths",1
"17.6826688650751","11.9883768836845","23.6664994760238","17","8","2","2","deaths",1
"17.8261865305233","12.1535124367972","23.7857819223388","17","9","3","3","deaths",1
"18.1362604889149","12.4461391681667","24.114319491511","17","10","3","3","deaths",1
"18.1462017196951","12.4200451094473","24.1640222364389","17","11","3","3","deaths",1
"18.0083287755786","12.2778201795771","24.0313148058259","17","12","3","3","deaths",1
"7.91241441859836","2.61992292518514","13.4778594030045","18","3","1","1","deaths",1
"15.9946147940186","10.4039540470591","21.86837670214","18","4","1","1","deaths",1
"20.1217281081395","14.2746848112299","26.2679445366349","18","5","2","2","deaths",1
"20.6083394085785","14.7070612918083","26.8132176962472","18","6","2","2","deaths",1
"20.2761220930223","14.3314248541728","26.5299156744273","18","7","2","2","deaths",1
"19.7646912596091","13.8541145140013","25.9821073110676","18","8","2","2","deaths",1
"19.8152873004672","13.9345497497282","25.9995594174695","18","9","3","3","deaths",1
"20.1707012964851","14.2699618776309","26.3761465638151","18","10","3","3","deaths",1
"20.2316576713846","14.2909084082307","26.4812022910476","18","11","3","3","deaths",1
"20.1254149759831","14.17293600378","26.388230242887","18","12","3","3","deaths",1
"7.6921323074278","2.23394184157133","13.4417313077193","19","3","1","1","deaths",1
"16.0716704594696","10.2907291986647","22.1556225182236","19","4","1","1","deaths",1
"20.3016007937578","14.2378083880104","26.6872619298218","19","5","2","2","deaths",1
"20.8200824042351","14.6993516069287","27.2674353224885","19","6","2","2","deaths",1
"20.4897414216246","14.3241152994976","26.9878865873344","19","7","2","2","deaths",1
"19.9740833540951","13.8457688676725","26.4322848342817","19","8","2","2","deaths",1
"19.8858566752899","13.7988504486377","26.2984518218411","19","9","3","3","deaths",1
"20.2712028232049","14.1615820726206","26.7077940400204","19","10","3","3","deaths",1
"20.3632512740892","14.2097365365997","26.8483116816133","19","11","3","3","deaths",1
"20.242843765278","14.0703722011169","26.7493144606351","19","12","3","3","deaths",1
"9.26544541722836","3.61992864101699","15.2185464592126","20","3","1","1","deaths",1
"18.046946912422","12.0385986142095","24.3775078205666","20","4","1","1","deaths",1
"22.4357156739515","16.1177895397202","29.0973978407065","20","5","2","2","deaths",1
"23.005907103753","16.6242181752843","29.7368026911554","20","6","2","2","deaths",1
"22.7175506589842","16.2828169629317","29.5083627406533","20","7","2","2","deaths",1
"22.160968816617","15.7663329541882","28.9088279933685","20","8","2","2","deaths",1
"21.8760047667405","15.5328626871149","28.567406644544","20","9","3","3","deaths",1
"22.289537473329","15.9231332438517","29.0055794470504","20","10","3","3","deaths",1
"22.4228412093082","16.0093358750943","29.1909132718091","20","11","3","3","deaths",1
"22.3322529039773","15.894676780052","29.1274156531277","20","12","3","3","deaths",1
"10.1847501140624","4.36001714188996","16.3345837821363","21","3","1","1","deaths",1
"19.6305253250828","13.3902952009711","26.2141752448026","21","4","1","1","deaths",1
"24.1894936518557","17.6211051547551","31.124684751194","21","5","2","2","deaths",1
"24.8211450498121","18.1790225297656","31.8365807909949","21","6","2","2","deaths",1
"24.5719906310443","17.8669360838713","31.6584732357735","21","7","2","2","deaths",1
"23.9799260341572","17.3164216408579","31.0219135944205","21","8","2","2","deaths",1
"23.3907878271001","16.7985554505775","30.3550926795058","21","9","3","3","deaths",1
"23.7597913918215","17.1514660404154","30.740881723693","21","10","3","3","deaths",1
"23.8735762300255","17.222602908076","30.9019123218836","21","11","3","3","deaths",1
"23.8068895819379","17.1307776800073","30.8635203450074","21","12","3","3","deaths",1
