"base","base.low","base.high","hazard","hazard.low","hazard.high","max.lag","df.date","df.tmmx","df.rmax","cause","mobility"
"67.1980615594635","49.6894153347245","86.7546327623152","8.51755295532077","5.0441844423931","12.1057711278525","15","5","2","2","cases",1
"56.6722695167034","40.2255377766027","75.0480007045492","7.11188614066325","3.63782811499866","10.702398547756","15","6","2","2","cases",1
"46.608040989776","30.9446080499692","64.1451145102336","6.33213114029547","2.85683275824842","9.92485194845054","15","7","2","2","cases",1
"55.9418536245324","39.6257172367971","74.1646323693608","6.08332219683301","2.61489086966882","9.66898812581083","15","8","2","2","cases",1
"45.5768165916288","29.2944245762547","63.9096936964505","6.66979036846993","3.19698103671111","10.2594675052129","15","9","3","3","cases",1
"45.5708849031644","28.939521400576","64.3474576399015","6.58089994359365","3.10909226188654","10.1696075835328","15","10","3","3","cases",1
"51.90658690356","34.7629610423894","71.2311080596577","6.73166328548533","3.26465122453101","10.3150769658541","15","11","3","3","cases",1
"49.2445057565205","32.3978297778213","68.2348006450428","7.38247375684975","3.89996768262131","10.9817060325154","15","12","3","3","cases",1
"60.8026679026997","43.0251360358484","80.789885759276","0.903059326818023","-2.6401916607497","4.57526113891031","16","3","1","1","cases",1
"64.2926299725007","46.3409418196751","84.4464572090927","8.04700882840534","4.30823411521568","11.9197944034848","16","4","1","1","cases",1
"77.5765248833487","58.2553655447428","99.2565754791502","7.96068626137587","4.15822797298453","11.901959210081","16","5","2","2","cases",1
"66.210287134103","48.1021631928252","86.5324513405844","6.45380155185","2.65555546827942","10.3925823901696","16","6","2","2","cases",1
"54.4128361242943","37.2180600208853","73.7622872406088","5.63125653398207","1.82870124130607","9.57580938311902","16","7","2","2","cases",1
"64.1018485269943","46.2463569640214","84.1373504886798","5.35556030326749","1.56099608548601","9.29189860911277","16","8","2","2","cases",1
"53.1932050610424","35.4095318965846","73.3124525886241","5.95325124782784","2.15693197551243","9.89064797557042","16","9","3","3","cases",1
"53.4214682271437","35.1641437387375","74.1449045722512","5.84435884896859","2.05053685917016","9.77921963908357","16","10","3","3","cases",1
"61.1176516943719","42.1375387906274","82.6322441515406","6.11617111467855","2.32030927284417","10.0528512087709","16","11","3","3","cases",1
"58.4894138238486","39.8847403985688","79.5685092073426","6.97433800620704","3.14870881491125","10.9418539828775","16","12","3","3","cases",1
"69.6738719249741","50.3268750569011","91.5108180298122","-0.500805322610398","-4.28926877888173","3.43761472866744","17","3","1","1","cases",1
"74.1553118201498","54.5393070023663","96.2612180906777","7.01739525980627","3.00397014296587","11.1871986322239","17","4","1","1","cases",1
"88.9918375996309","67.7814848528815","112.883529494356","7.00883209731513","2.92664012779948","11.2529286160834","17","5","2","2","cases",1
"76.5735165830628","56.7332086444297","98.9253396147915","5.47207173451272","1.39694081922159","9.71098167353563","17","6","2","2","cases",1
"62.9292846880261","44.1200724174639","84.1933005144336","4.7475228409489","0.669412874062392","8.99083672059511","17","7","2","2","cases",1
"72.7722329948655","53.3250167897516","94.6860670164775","4.48695219348783","0.418384394860127","8.72036275503969","17","8","2","2","cases",1
"60.9739599125701","41.7112018950361","82.8550984214141","5.15512912761893","1.08598886965119","9.38806955833231","17","9","3","3","cases",1
"61.3073541095713","41.485754119726","83.9058826220222","5.05968055066437","0.993769276330392","9.28928147248067","17","10","3","3","cases",1
"70.1989635205688","49.4501293503961","93.8284517342851","5.42398154651065","1.35256968771587","9.65894519856543","17","11","3","3","cases",1
"67.6671699334255","47.3527216717588","90.7822234604311","6.47034831055298","2.36033927937311","10.7453838974799","17","12","3","3","cases",1
"65.5815718706807","45.9731244503018","87.824005592892","-2.65162669894681","-6.59737169632775","1.46080422437764","18","3","1","1","cases",1
"71.0946488113486","51.0701545541976","93.7734090380947","4.93484011016088","0.738526577486742","9.30595317448151","18","4","1","1","cases",1
"85.9202262122703","64.2195007964402","110.48858599119","5.10854806443812","0.836838759570036","9.56121802425893","18","5","2","2","cases",1
"73.6507149159682","53.3762223205278","96.6052516785126","3.48201209416643","-0.773654631521836","7.92019787981681","18","6","2","2","cases",1
"57.5509475091933","38.5400761424136","79.1705458247926","2.83769106169491","-1.4192878523665","7.27849771528029","18","7","2","2","cases",1
"67.5188906018577","47.8479264843724","89.807049552659","2.58160214490255","-1.66513706608932","7.01174318702626","18","8","2","2","cases",1
"55.3604000756615","36.0718695322604","77.3831284499779","3.28890953507157","-0.954253159609642","7.71385115744918","18","9","3","3","cases",1
"54.7877068282001","34.9982784664337","77.4780719969708","3.2326327854943","-1.00972965310401","7.65680742641672","18","10","3","3","cases",1
"63.6187882821275","42.7878577260331","87.4886863999133","3.59036550384282","-0.658425950018082","8.02087572943688","18","11","3","3","cases",1
"62.3494334240857","41.8646593618343","85.7921391535269","4.6775943839406","0.386249100258929","9.15238754528314","18","12","3","3","cases",1
"70.9656623926671","50.0871765653388","94.7485347266747","-3.48961722978005","-7.59915713353775","0.802695013457111","19","3","1","1","cases",1
"78.6364162579647","57.0556497602048","103.18256148194","3.90105190092394","-0.46903432684986","8.46301463174393","19","4","1","1","cases",1
"94.1581446272333","70.7398509452117","120.788438764576","4.22384298749774","-0.233842722984179","8.88070407403692","19","5","2","2","cases",1
"81.3297468463698","59.4702729568094","106.185619938544","2.54053916641512","-1.89191228445267","7.17324552308909","19","6","2","2","cases",1
"62.8922661620595","42.480181868741","86.2286391510604","2.03348941795947","-2.39732133667604","6.66544305322341","19","7","2","2","cases",1
"72.9513244864782","51.8754807479217","96.9518746167748","1.8097062703192","-2.61107113035454","6.43115609909271","19","8","2","2","cases",1
"59.7827944555007","39.3343756785785","83.2321799962958","2.40627534375661","-2.00387320982159","7.01489511147035","19","9","3","3","cases",1
"58.7705026772954","37.8073119418629","82.9226052318303","2.37825433884358","-2.03204585049713","6.98709646905626","19","10","3","3","cases",1
"68.7414121673541","46.4767541635156","94.3903272764157","2.74894349068968","-1.66744609834828","7.3636854689239","19","11","3","3","cases",1
"68.3801115733715","46.4048725612336","93.6538140942196","3.86167204485761","-0.596992359027826","8.52032726127738","19","12","3","3","cases",1
"69.665660747593","48.4591796224915","93.9013573301209","-2.49058277734919","-6.72225950461727","1.9330699543654","20","3","1","1","cases",1
"78.0299851844232","55.9954360678361","103.176941734265","4.91954806186821","0.41200834084838","9.62943324606809","20","4","1","1","cases",1
"93.0836742867012","69.2178503372533","120.315440727741","5.4333907859758","0.819160165522481","10.2588027352933","20","5","2","2","cases",1
"80.7463830429458","58.4477177144315","106.18318429797","3.64139100553531","-0.941729830769433","8.43655871651579","20","6","2","2","cases",1
"60.9932856120585","40.2850950505592","84.7583166467157","3.2058207978956","-1.37418800740432","7.99851713633539","20","7","2","2","cases",1
"70.9158425478101","49.5315370041583","95.3582890879765","2.97259838286419","-1.59671338023913","7.75408405504749","20","8","2","2","cases",1
"58.1480506680802","37.452763466368","81.9592804056887","3.44473423486549","-1.11058227952489","8.20989027531045","20","9","3","3","cases",1
"56.9580374062127","35.7492038443087","81.4804419380977","3.44039684851933","-1.11558617464441","8.20629142906983","20","10","3","3","cases",1
"67.3756676813126","44.7082391367135","93.5937739197993","3.78670731807673","-0.773070345329685","8.5560205623185","20","11","3","3","cases",1
"68.1231192709795","45.6156589279508","94.109503342559","4.85057089083745","0.251907379705707","9.66018007513747","20","12","3","3","cases",1
"63.4378362656443","42.4095032167843","87.5712345020476","-1.88955250556857","-6.22282337015476","2.64395083626514","21","3","1","1","cases",1
"73.9430189897538","51.7746720000555","99.3492949552134","5.69999501783047","1.0707211061052","10.5413004329947","21","4","1","1","cases",1
"88.8807315191075","64.8023894523974","116.477023529432","6.40304289460405","1.64613599304391","11.3825668494249","21","5","2","2","cases",1
"78.0389968493007","55.4400181326896","103.923576308688","4.45277520380711","-0.262801337731255","9.39130428880324","21","6","2","2","cases",1
"56.8763958592572","36.0603572370049","80.8771054078715","4.03166033098987","-0.679886818172948","8.96671383579031","21","7","2","2","cases",1
"66.2084315595518","44.7247760944394","90.8812261934993","3.78783534630183","-0.913249838497165","8.71195945284078","21","8","2","2","cases",1
"53.9706546429928","33.2696466439609","77.8871865288768","4.16373451628314","-0.515324411006768","9.06286344244906","21","9","3","3","cases",1
"52.1820459649343","31.0476837294148","76.7247955476457","4.19907680508438","-0.482785626262194","9.10120098676226","21","10","3","3","cases",1
"62.3137722495882","39.6138152896721","88.7045390689219","4.45999757737221","-0.220236282446729","9.35976081034744","21","11","3","3","cases",1
"64.8519666173366","42.0634898454506","91.2959545564321","5.43283218351467","0.721171310856294","10.3649010189679","21","12","3","3","cases",1
"1.2577728661227","-3.45002234641556","6.19512106564057","-0.903596791708439","-2.5009938997556","0.719971634620409","0","3","1","1","deaths",1
"2.20377252881678","-2.46847776729815","7.0998471058392","0.180154597513904","-1.37185868265329","1.75659037200822","0","4","1","1","deaths",1
"4.50596490426318","-0.094489092298311","9.31826083809311","1.39324365659477","-0.186109867790862","2.99758726554362","0","5","2","2","deaths",1
